observed,predicted
31.636363983154297,28.477829670000013
34.727272033691406,28.574191020000008
30.818181991577156,28.535793400000003
26.454545974731445,24.244187559999997
22.909090042114265,20.81719740000001
21.09090995788575,17.33138657999999
19.399999618530266,15.394707369999995
20.999999999999993,16.743920160000002
23.81818199157714,18.713251708100003
26.272727966308594,20.355265419999995
28.36363601684571,22.02410106
29.272727966308594,23.403113589999997
30.000000000000007,24.73033680000001
32.000000000000014,25.96183541
33.45454406738281,27.340263130000007
40.54545593261719,32.644369049999995
42.099998474121094,38.767899150000005
45.45454406738281,42.12485158499999
51.818180084228516,45.90474694
58.0,50.954529715
67.09091186523438,59.68015359
76.18181610107422,67.84277139299999
84.36363983154297,75.7368889
91.45454406738281,84.03578696
98.36363983154297,92.04953578000001
104.63636016845703,96.69111842400001
106.7272720336914,96.80789929499998
105.18181610107422,94.72056635000001
102.09091186523438,92.10460537
97.0,91.81782239999998
101.81818389892577,94.28012369999999
102.36363983154297,94.64546626999999
100.0,94.23241166
94.30000305175781,91.3564708314
92.63636016845703,91.95793372
98.0,95.10971945000001
100.7272720336914,96.82907309999999
103.09091186523438,98.32367571999998
106.80000305175781,101.1966563307
110.2727279663086,107.29444247
118.90908813476561,115.46198865999997
132.09091186523438,125.2314501
135.18182373046875,131.06364204
140.18182373046875,134.919147183
138.36363220214844,133.06788816000002
141.72727966308594,132.86118653
143.09091186523438,132.55437973
142.18182373046875,133.30367174
138.90908813476562,133.8727378
140.18182373046875,134.3779279
147.81817626953125,140.61908391
153.72727966308594,146.86817939999997
157.90908813476562,151.673632
163.36363220214844,155.74200884
163.63636779785156,157.37476497
167.81817626953125,165.41771844999997
176.63636779785156,172.47854270000002
190.27272033691406,181.5730568
205.90908813476562,189.97102844
217.81817626953125,202.410099162
217.36363220214844,213.2292956
224.7272796630859,218.25375273
218.3000030517578,209.0661925
173.5454559326172,181.00198386000002
157.6999969482422,157.35110284
155.8000030517578,148.38782454999998
160.6999969482422,150.17833810000002
163.60000610351562,150.8550245
165.72727966308594,152.21254320000003
166.09091186523438,154.4895487
161.0,157.38040279999998
159.5454559326172,156.07684669999998
154.09091186523438,151.0438977
145.27272033691406,141.59816766999998
139.5454559326172,134.8712414
135.63636779785156,127.33198900000002
122.18181610107422,117.39961107999999
104.7272720336914,103.4491172
91.63636016845703,93.2105547
85.2727279663086,87.37055065700001
86.09091186523438,85.47815340000001
86.36363983154297,89.05724593999999
92.45454406738281,92.80233266999998
98.81818389892578,95.20487526
99.63636016845703,97.20940187000002
96.36363983154297,98.44238499999999
98.63636016845705,102.93766989999999
107.18181610107422,103.377747
104.7272720336914,103.17591350000001
105.72727203369142,103.7713303
109.45454406738281,109.9262437
111.90908813476562,122.33986639999999
117.63636016845703,126.2054688
123.09091186523438,131.69797308
126.0,134.5265648
128.09091186523438,130.09440080000002
122.18181610107422,120.872967
75.36363983154297,85.65118199999999
26.909090042114265,36.76682153999999
11.0,18.832159300000008
8.909090995788567,11.950206400000003
9.181818008422852,6.655636400000006
8.818181991577141,5.035532000000007
8.363636016845696,5.930169760000005
8.545454978942871,7.182311939999995
6.909090995788574,8.868135599999999
5.636363506317146,12.501434700000004
6.54545450210572,14.578695299999993
9.181818008422852,14.233504200000006
6.909090995788581,12.021832700000004
8.818181991577148,11.456383599999992
10.181818008422852,9.059642660000005
13.545454978942871,13.517019300000001
8.0,13.652533860000005
7.25,7.7272614800000134
7.900000095367439,7.362156340000013
9.909090995788581,9.855922960000015
14.090909004211426,14.257683989999997
20.200000762939453,19.053193400000026
25.29999923706054,21.782431839999997
30.000000000000007,23.353974159999993
31.63636398315429,25.647677500000004
33.18181991577148,29.14086332000001
35.81818008422853,34.42422104
39.181819915771484,39.799851739999994
46.636363983154304,48.479712219999996
59.99999999999999,58.200974699999996
70.5454559326172,67.69982386
77.90908813476562,72.12941598
73.63636016845703,72.75842034
69.7272720336914,69.04252184
67.45454406738281,65.27731162999999
62.181819915771484,61.10434736
56.27272796630861,57.007505490000014
57.7272720336914,55.53328481
57.54545593261718,57.060835049999994
61.18181991577148,60.52327126
63.59999847412109,63.56385806
69.45454406738281,69.00784282000001
74.81818389892578,73.42882879999999
78.81818389892578,76.82260790000001
78.2727279663086,79.06934529999998
80.54545593261719,82.74457984
85.2727279663086,88.29590043000002
89.63636016845703,90.32951548
91.18181610107422,95.64653512
100.18181610107422,103.67059511
116.18181610107422,117.56944615
132.90908813476562,131.77300272
140.18182373046875,139.9360025
142.81817626953125,145.54324312000003
147.09091186523438,152.536191535
156.36363220214844,156.87577573999997
158.4545440673828,154.3287293
154.0909118652344,150.60538775999999
148.72727966308594,147.66854942
142.18182373046875,147.79675643
140.5454559326172,148.71493568
139.36363220214844,146.34230875999998
143.72727966308594,147.64855963000002
156.72727966308594,157.71506244000003
173.36363220214844,172.03922423999998
183.72727966308594,181.61269920400005
186.72727966308597,186.54182429500003
189.90908813476562,188.04207516080004
194.4545440673828,192.86635166
198.18182373046875,197.550993955
201.72727966308594,201.20351600399997
205.72727966308594,205.45270097999997
199.36363220214844,206.63937392
195.4545440673828,205.26125377
198.36363220214844,201.48975229999996
208.18182373046875,198.32932466000003
204.81817626953125,208.48025090999997
207.18182373046875,212.57767637
190.63636779785156,187.67757329000003
141.18182373046875,137.03569104000002
68.7272720336914,89.43532174
29.454545974731445,57.27345109000001
51.20000076293945,26.224093684000007
19.100000381469727,35.124491899999995
26.39999961853028,40.515522999999995
98.36363983154297,64.96556765999999
121.2727279663086,100.78128737999998
89.2727279663086,123.06873504
77.18181610107422,86.98612655
64.09091186523439,73.50482525
54.818180084228516,60.438494770000005
56.09090805053711,60.9073492
51.0,60.578594599999995
47.45454406738282,46.46808335
43.5,43.031849300000005
38.272727966308594,42.34286746
36.70000076293946,42.34243955
39.5999984741211,44.17747396
37.545455932617195,41.91981234999999
41.45454406738281,45.04765658
38.54545593261719,42.67430675
40.45454406738281,41.862727619999994
39.90909194946288,45.692975747
38.6363639831543,44.96577939
39.27272796630858,42.77718872
44.0,43.772403759999996
46.45454406738281,47.545962689999996
49.727272033691406,51.07013058
46.5454559326172,50.10012402000001
49.09090805053712,50.44661824000001
53.454544067382805,55.7402155
61.3636360168457,60.46470509000001
61.3636360168457,62.9459995
66.81818389892578,64.48850923
59.090908050537124,60.65627216
49.2727279663086,53.58230718
46.09090805053712,49.58209083
50.454544067382805,48.0314565
52.818180084228516,53.29527741
61.181819915771484,60.930037026
61.0909080505371,61.11038267000001
45.09090805053711,51.54418582000001
33.727272033691406,40.96357157999999
35.545455932617195,35.1711393
35.3636360168457,35.19423189
36.90909194946288,35.61243504
36.54545593261718,35.55299399
38.36363601684571,35.68077770000001
39.0909080505371,33.87508029999999
38.272727966308594,34.15857227000001
38.545455932617195,38.073079912999994
44.0,44.17171375
46.45454406738281,46.58278597999998
49.45454406738282,50.15190988
59.2727279663086,57.14057225
64.0,63.69853806
65.09091186523438,65.71271025000001
65.18181610107422,64.37306917000001
57.272727966308594,56.84934558500001
53.90909194946288,52.61552707
49.2727279663086,47.4001997
44.90909194946289,44.327128200000004
42.818180084228516,43.2964742
43.818180084228516,45.809105869999996
46.81818008422851,46.584618500000005
38.6363639831543,42.80548329999999
33.00000000000001,36.63302483
30.81818199157715,32.98876814999999
29.0,30.339132319999997
26.363636016845703,27.703154950000002
24.36363601684569,26.168405200000006
25.363636016845696,26.424935309999995
25.727272033691406,26.69880854
27.18181800842285,28.52064025
29.636363983154297,30.54642919000001
28.999999999999993,30.270755775
32.45454406738281,32.435870200000004
35.272727966308594,35.58999099
37.09090805053711,38.463622830000006
39.636363983154304,40.86571012
46.45454406738282,45.5649351
51.272727966308594,47.93030736
54.81818008422852,49.80918091000001
55.09090805053712,50.98025188000001
53.72727203369141,52.158781434000005
59.09090805053712,56.243045159999994
60.45454406738281,57.1422288
62.272727966308594,59.46700259999999
63.272727966308594,61.53978585
64.2727279663086,64.19031820999999
65.0,67.80566334999999
65.7272720336914,68.4695932
66.81818389892578,65.9080046
54.63636398315429,56.329773874
36.36363601684571,39.647698500000004
27.636363983154297,28.930782590000007
24.909090042114265,24.318331299999997
19.727272033691406,20.062991599999993
15.727272987365723,16.4967968
14.363636016845703,17.435282100000002
13.545454978942871,16.034716100000008
14.727272987365723,13.918228100000004
16.454545974731445,10.9881177
16.363636016845703,15.541122470000001
31.727272033691406,23.846568190000003
36.90909194946289,28.791457339999994
31.272727966308594,34.5497204
39.72727203369141,40.3114488
61.79999923706055,52.69172849999999
75.2727279663086,64.77557162000001
86.5,74.08195850999999
84.5999984741211,79.8332738
96.18181610107422,82.3442839
91.2727279663086,82.98851903999999
84.0,79.4996859
78.36363983154297,76.17652929999998
74.45454406738281,75.0049145
77.36363983154297,73.64730390000001
78.54545593261719,71.72845486
76.36363983154297,68.96291599999998
75.90908813476562,68.217951734
71.7272720336914,64.86520832000001
70.09091186523438,61.45712695
66.45454406738281,59.17673859999999
64.81818389892578,58.439716479999994
63.0,59.3659187
67.36363983154297,62.624996849999995
75.09091186523438,71.09879120000001
87.63636016845703,82.49487061999999
99.7272720336914,94.52249749999999
113.63636016845703,107.48375931999999
122.36363983154297,115.98045163999998
129.90908813476565,123.48206157000001
139.27272033691406,132.114408
143.63636779785156,136.88117746
147.18182373046875,141.34376220000001
151.18182373046875,146.12609651000002
155.81817626953125,149.48422489999996
152.81817626953125,148.46236913
146.4545440673828,144.30451580000002
147.90908813476562,142.14963211000003
147.5454559326172,140.79728454
146.5454559326172,138.1805472
143.5454559326172,136.711114
142.63636779785156,136.765473655
140.27272033691406,133.94219700000002
139.90908813476562,133.5519206
143.81817626953125,136.70272475000002
148.90908813476562,139.14345715
148.90908813476562,139.25632291
151.6999969482422,143.32047935
144.0,142.14979287
143.81817626953125,137.43933008
148.72727966308594,136.97384836
163.5454559326172,151.388964344
164.81817626953125,158.59402509999998
155.36363220214844,152.03777709999997
136.0,135.50336
123.90908813476562,118.51297996000001
102.81818389892578,101.325702
92.36363983154297,87.64209526
71.90908813476562,71.25895298
53.54545593261719,54.579426850000004
42.818180084228516,43.061375299999995
35.818180084228516,34.81706731999999
34.6363639831543,34.20466594000001
35.727272033691406,33.881882469999994
34.99999999999999,33.378541880000014
36.09090805053711,34.40103676000001
36.0,36.556206
39.54545593261718,40.79603419999999
44.54545593261719,44.90067986999999
49.272727966308594,48.29586162
55.727272033691406,52.74624253
62.727272033691406,57.97844803
62.54545593261719,60.095232970000005
64.81818389892578,60.40347830100001
63.181819915771484,61.389215339999986
64.90908813476561,64.975836448
67.2727279663086,66.90797404999999
67.45454406738281,66.71343739999999
69.0,68.6083375
75.0,74.14379007000001
83.09091186523436,78.8712538
89.90908813476562,81.5105386
91.7272720336914,81.0944938
88.0,78.92644089999999
83.90908813476562,75.95647917
81.18181610107422,76.2617617
81.2727279663086,78.97049906
84.81818389892578,82.5696247
97.2727279663086,88.56403341
95.81818389892578,93.61103560000001
98.18181610107422,94.34549489999999
90.18181610107422,89.3331181
91.90908813476565,86.382431903
93.36363983154297,87.22270165
95.54545593261719,90.91335380000001
103.09091186523438,96.44106617
109.90908813476565,103.97051524000003
122.2727279663086,116.94360670000002
139.0,132.60577959
151.72727966308594,147.83336033
164.5454559326172,158.21454749
171.36363220214844,166.21826077
178.81817626953125,175.23030482000001
182.63636779785156,181.8438426
192.27272033691406,187.9933159
200.5454559326172,196.33392475
208.72727966308594,204.17253465999997
213.18182373046875,207.96688956999998
212.81817626953125,207.88853337999998
210.18182373046875,206.57744083999998
209.36363220214847,205.23991512000003
208.90908813476562,204.28075585
206.90908813476562,201.24007587
202.00000000000003,199.3572508
199.27272033691406,196.35414020000005
196.09091186523438,193.04144946000002
193.0,190.69041776000003
192.09091186523438,191.43387410000003
197.27272033691406,195.24141990000004
209.18182373046875,205.32122864
225.89999389648438,222.95580153
247.39999389648438,239.20843660000006
258.0,252.13826926000002
267.4545593261719,261.69532746
276.4545593261719,269.1350163
276.6363525390625,272.51205583
283.0909118652344,280.34992076
280.4545593261719,279.25069025
280.7272644042969,279.79724315000004
284.6363525390625,285.4013889
294.7272644042968,292.33827320000006
302.0909118652344,299.25857691999994
303.3636474609375,303.948274
306.2727355957031,305.67219844999994
299.18182373046875,301.44323810000003
300.5454406738281,307.58635123
309.6363525390625,314.66587553
331.3636474609375,324.51301379
339.4545593261719,332.5640738
317.2727355957031,316.2757469
255.18182373046875,279.335582
224.36363220214844,240.75766679999998
223.4545440673828,212.42008239999998
217.09091186523438,202.17594839999998
193.90908813476562,206.3126661
168.18182373046875,184.0393484
180.36363220214844,191.71744210000003
203.81817626953125,184.88463545000002
199.18182373046875,183.036196
192.09091186523438,206.17313290000004
185.8000030517578,201.42813280000001
180.39999389648438,192.7539971
180.36363220214844,209.87945710000002
186.36363220214844,211.4554067
200.18182373046875,209.9270077
216.18182373046875,219.40703350000004
228.27272033691406,229.6970327
236.27272033691406,233.46738419999997
235.5454559326172,224.98397849999998
171.36363220214844,193.04110329999997
51.09090805053712,118.5737011
21.454545974731438,50.065541429999996
14.272727012634284,6.663683499999999
10.363636016845696,24.48782810000001
10.272727012634284,14.39725669999999
8.909090995788581,8.072756900000003
8.454545021057129,7.543846099999996
9.181818008422852,11.546080000000005
8.363636016845696,15.379174899999995
8.399999618530273,10.857766499999993
8.600000381469734,14.140040600000003
7.636363506317153,21.458847400000007
9.454545021057129,19.021770299999993
8.60000038146972,16.310901600000008
7.454545497894287,20.923066200000004
7.27272748947145,15.64828325999999
6.909090995788588,11.462093100000011
8.818181991577163,13.373183600000004
19.636363983154297,24.555201450000002
22.000000000000007,28.550903330000008
30.545454025268548,35.49697466400001
30.636363983154304,37.815694329999985
27.818181991577156,34.47894236
25.18181800842285,29.845274879999995
20.363636016845703,26.120254999999993
18.818181991577134,24.10127703
18.727272033691406,24.10414976
19.636363983154297,24.40858685999999
22.727272033691406,27.248282299999996
28.7272720336914,29.45828242000001
26.454545974731452,31.888014300000002
28.000000000000007,32.51795941999999
24.727272033691406,30.84082224
27.799999237060526,33.83933218
30.333333969116204,36.25895479999999
33.99999999999999,36.82699530000001
37.44444274902344,37.488793780000016
38.88888931274413,38.444953139999996
38.90909194946289,38.61102859
38.00000000000001,38.9996443
38.09090805053712,41.17880086000001
39.727272033691406,43.208402205
41.45454406738282,45.008384403000015
43.81818008422851,46.384461009999995
47.272727966308594,46.53380487
47.727272033691406,44.115512235999994
41.09090805053711,41.71969424999999
36.0,37.95527422399999
35.0,38.603072694000005
34.6363639831543,37.822216556
34.09090805053711,36.79157121
34.2727279663086,34.61564864
36.0,33.18258711
38.0,34.84332462
41.272727966308594,37.694552724000005
45.36363601684571,42.3656473
46.33333206176758,48.18803978
53.181819915771484,54.783444240000016
66.18181610107422,64.88024702
73.36363983154298,70.80800540000001
74.81818389892578,73.4507634
76.7272720336914,74.10335188
75.81818389892578,76.47351265
77.36363983154297,79.79891406
79.09091186523438,81.28894772379999
80.2727279663086,80.87332090999999
80.2727279663086,80.67401934
80.27272796630861,81.54712570000001
82.2727279663086,83.22115881
80.7272720336914,82.48066723000002
84.2727279663086,83.60941075
86.36363983154297,86.01311046999997
87.7272720336914,87.83258087
89.45454406738281,89.26661395
91.63636016845703,90.45990774999999
92.54545593261719,91.28095347
93.36363983154297,92.61813785
92.0,92.37737676
94.7272720336914,94.02433656999999
97.90908813476562,96.47005788400001
97.7272720336914,97.7858747
100.18181610107422,99.38301766000001
111.0,105.91462422999999
117.90908813476562,113.23824635999999
119.45454406738281,118.33266447000001
112.45454406738281,115.36797982000002
107.09091186523438,107.7753999
108.5999984741211,105.94564145999998
106.54545593261719,105.92254590799999
111.2727279663086,109.57194227000001
113.90908813476564,112.39964560000001
128.5454559326172,123.72960125
135.72727966308594,131.53647267
138.63636779785156,134.34307296
138.63636779785156,135.65439933999997
137.27272033691406,135.57975566
136.5454559326172,134.275697
131.72727966308594,129.89893669999998
126.45454406738281,124.83188179999998
125.2727279663086,121.38714775
123.7272720336914,118.52978510000001
120.18181610107422,117.10989780000003
123.45454406738281,119.13564240000002
117.2727279663086,112.92570194999999
89.63636016845702,92.46104398
51.900001525878906,59.64524800000002
39.44444274902344,38.06240875
31.399999618530273,29.758208460000013
40.0,40.65877112
51.00000000000001,48.643254299999995
49.45454406738281,48.193565685
32.454544067382805,38.075752480000006
26.909090042114254,30.60049854000001
27.909090042114265,31.3770281
27.999999999999993,30.4645241
29.909090042114265,29.308119720000008
33.3636360168457,29.704186399999994
32.36363601684571,32.78144029999999
40.818180084228516,40.88406624
48.909091949462905,48.6379199
53.9090919494629,49.1569114
49.545455932617195,48.5852108
48.00000000000001,46.25420199999999
33.18181991577149,36.901842900000005
31.272727966308587,27.386478410000006
28.454545974731452,25.984405830000004
22.0,22.3531298
15.72727298736573,16.56645829999999
13.727272987365723,14.291799020000003
11.636363983154283,11.605405100000006
11.0,12.777421739999994
14.636363983154304,14.957832400000004
15.181818008422859,15.327885699999996
14.090909004211419,14.985646004999989
16.727272033691413,16.221093900000007
19.727272033691406,18.618465869999994
24.0,22.001732670000006
24.727272033691413,22.910979720000004
23.18181800842285,21.173625347
21.81818199157715,21.05082245
25.5,24.04310421
29.909090042114265,27.62221396000001
34.6363639831543,31.99451619999999
39.636363983154304,36.3570047
46.90909194946289,41.52603659999999
48.6363639831543,43.617439239999996
53.45454406738282,46.13434338599999
53.45454406738281,46.72532389999999
52.45454406738281,46.14409236000001
50.54545593261719,46.24005682000001
51.818180084228516,48.14122857000001
55.545455932617195,50.571192905000004
58.727272033691406,54.14063544
63.81818008422852,59.63817266
67.90908813476562,64.282213276
70.5999984741211,65.91316514
67.0999984741211,63.83008764
63.599998474121094,61.582122450000014
62.400001525878906,61.288297702999984
62.20000076293946,60.98003224
62.5999984741211,60.09870366999999
61.6363639831543,59.81107027
65.7272720336914,61.23860808000001
66.7272720336914,63.131086907999986
70.54545593261719,65.897985256
74.2727279663086,68.98274262999999
75.36363983154297,71.14308702000001
78.90908813476562,74.169858807
81.7272720336914,77.60439435
85.90908813476564,82.04230423999999
87.7272720336914,84.67658753
88.09091186523438,85.99079388
88.63636016845703,87.5023751
89.36363983154297,88.03800279000001
84.90908813476562,85.51192725700001
83.2727279663086,82.13703649
83.0,79.14147456
90.0,82.578196964
89.63636016845703,87.06250202000001
92.2727279663086,88.41046961999999
88.30000305175781,85.5827908
91.4000015258789,86.09469034
81.9000015258789,84.1039627
85.30000305175781,82.51653289999999
87.63636016845703,84.45661935000001
100.0,95.12050138000001
98.0,97.6035178
92.0,92.10055284000002
96.81818389892578,91.79458342999999
96.63636016845703,95.32257023000001
95.2727279663086,97.3739889
101.7272720336914,99.44145762000001
100.09091186523438,101.22352474000002
103.81818389892578,104.73862052
106.1818161010742,105.02668494000001
121.7272720336914,113.59904982999997
131.90908813476562,130.32795185
139.5454559326172,138.26596945
148.81817626953125,142.50901850000002
156.0,143.86430237
164.36363220214844,150.61656292
172.6666717529297,160.56376334
173.6666717529297,164.709872
163.10000610351562,156.797836252
138.27272033691406,137.7606878
117.7272720336914,109.29239379999999
91.63636016845703,94.39441755000001
83.36363983154297,79.50084927
77.0,76.96727661
84.54545593261719,81.38653314000001
91.7272720336914,83.54500960000001
127.54545593261719,112.57701270000001
114.36363983154297,127.4033484
119.36363983154297,119.75127199999999
99.2727279663086,86.0434518
80.09091186523438,74.1579417
52.45454406738281,75.30330870000002
141.0,84.6687963
171.09091186523438,160.22524325
172.09091186523438,189.049007
172.5454559326172,177.39951323000003
176.27272033691406,175.62804509999998
173.81817626953125,174.5672024
194.90908813476562,191.6542335
214.90908813476562,206.47365120000003
149.36363220214844,183.40746240000001
120.7272720336914,117.07343633
78.0,77.65249353
55.90909194946289,63.55443174999999
57.36363601684571,63.191401520000014
51.99999999999999,52.808329059999984
35.45454406738282,36.2190004
34.0,35.38262449999999
35.272727966308594,36.92673279000001
42.27272796630858,39.833852
46.18181991577149,44.78264890000001
52.272727966308594,44.34948879999999
56.09090805053711,50.223230802
51.454544067382805,58.06886887000001
69.7272720336914,69.44346707
86.2727279663086,79.8035234
53.09090805053711,71.6770564
51.54545593261718,52.52980181
59.00000000000001,50.3867963
46.27272796630859,53.68573906000001
58.9090919494629,57.58758524000001
62.181819915771484,56.4258287
55.799999237060554,51.2659347493
50.900001525878906,48.5678288
49.0999984741211,48.5917199
47.90909194946289,49.85272840000002
58.3636360168457,54.44850727999999
60.3636360168457,54.8512145
54.00000000000001,53.39971960000002
48.454544067382805,50.66618209000001
48.0,48.858605000000004
54.72727203369141,49.73927169999999
58.00000000000001,55.85663404000001
62.81818008422851,65.16067190000001
73.72727203369142,76.1652775
90.09091186523438,82.18061372
94.45454406738281,84.40850760000001
99.0,92.1396641
100.7272720336914,98.6429134
95.54545593261719,101.01450145000001
138.18182373046875,114.96122329999999
97.54545593261719,120.47480439999998
98.54545593261719,107.99132204
120.45454406738281,103.71785658000002
118.90908813476562,110.04857560000002
99.80000305175781,120.88665152
113.40000152587889,116.62443530000002
123.5999984741211,122.87483468999999
131.60000610351562,132.32494924000002
135.0,131.42597510000002
