observed,/imf3,/imf2,/imf0,/imf1,/imf10,/imf5,/imf4,/imf13,/imf6,/imf7,/imf12,/imf9,/imf8,predicted
49.45454406738281,-40.06289,-16.518372,21.82325,-13.908134,-6.0183268,35.17546,-14.11367,42.780440000000006,13.910858,-1.3377379999999999,-0.79997826,18.272797,8.31189,47.51558594
54.181819915771484,-35.276109999999996,-16.787693,9.368431,-13.258087,-6.0093985,41.074234000000004,-3.2506638,42.779686,14.437110999999998,-0.59622955,-0.79215145,18.395275,8.369816,58.45421970000001
65.81818389892578,-26.072834,-13.999335999999998,-17.562359,-11.1054,-6.000418700000001,46.430541999999996,6.991080999999999,42.778927,14.876381,0.13729095,-0.78432846,18.517406,8.426731,62.633682789999995
86.45454406738281,-12.056980000000001,-10.206959,-3.3430595000000003,-5.384071400000001,-5.991386400000001,51.153625,15.390433999999999,42.77817,15.221542000000001,0.87719727,-0.776505,18.639187,8.482605,114.78379896999999
139.18182373046875,4.1670685,-3.7091559999999997,-29.772451,7.355774,-5.9823017,55.1653,24.112282,42.777415999999995,15.465485000000001,1.6109848,-0.7686844,18.760612,8.537436999999999,137.7197662
225.27272033691406,16.489616,3.7032279999999997,-33.11521,16.92633,-5.9731654999999995,58.373093000000004,32.831795,42.77666,15.601035999999999,2.35363,-0.76086235,18.881687,8.591206,176.67904314999998
289.5454406738281,29.537498,9.129112,30.757927000000002,19.675316,-5.963979,60.687515000000005,40.60221,42.775906,15.621162,3.1080856,-0.75304365,19.002388,8.643883,272.82397995
282.2727355957031,40.503822,13.707397,48.818335999999995,11.914169000000001,-5.9547386,62.024795999999995,46.59783,42.77515,15.518875,3.8744660000000004,-0.74522734,19.122734,8.695473,306.8530820599999
252.72727966308594,47.11223,17.388214,31.74672,-8.813019,-5.94545,62.302369999999996,50.44059,42.7744,15.287436999999999,4.652824400000001,-0.73741055,19.242701999999998,8.74593,284.19753785
204.72727966308594,48.807213,19.003729999999997,-10.999279,-18.552017000000003,-5.9361067,61.43800400000001,51.785315999999995,42.773643,14.920952,5.4430695,-0.7295965999999999,19.362292999999998,8.79525,236.11247120000002
244.90908813476562,44.756714,17.164375,-1.2766495,-16.122734,-5.926715,59.362488,50.30581,42.772890000000004,14.427192999999999,6.23864,-0.7217808000000001,19.481506,8.843414,239.30515069999998
270.18182373046875,35.456352,11.306038000000001,17.14798,4.3874664,-5.917271599999999,56.08445699999999,45.819786,42.772133000000004,13.805083999999999,7.029106,-0.7139683000000001,19.600323,8.890392,255.6678775
225.5454559326172,23.679993,2.3173637,12.321388,17.474258,-5.907776,51.696625,38.639336,42.77138,13.060913000000001,7.8203735,-0.70615864,19.718764999999998,8.936183999999999,231.82264455999996
145.27272033691406,9.974869,-5.506721499999999,16.914536,13.342689499999999,-5.8982306,46.34326,29.362984,42.770626,12.218842,8.614532,-0.69834805,19.8368,8.980758999999999,196.25659735000002
112.0,-5.478836,-11.94326,-0.32624435,-1.0723343,-5.8886356,40.254073999999996,18.704117,42.769875,11.273475999999999,9.418381,-0.6905389000000001,19.954449,9.024101,125.99862384999999
89.0,-18.372154000000002,-17.582691,7.4432220000000004,-11.964867,-5.87899,33.694992,7.142875699999999,42.76912,10.231659,10.231438,-0.68273115,20.07169,9.066196000000001,86.16975955
46.18181991577148,-30.8082,-19.58394,3.4737089999999995,-15.810410000000001,-5.869293,26.837082000000002,-5.1726837,42.768368,9.09494,11.053146,-0.67492485,20.18851,9.107025,44.60332845
17.54545402526855,-38.161682,-16.03106,-0.96982956,-5.087921,-5.859547599999999,19.811432,-15.115104999999998,42.767612,7.8711777000000005,11.882835,-0.66712093,20.304935,9.1465645,29.89229011
14.363636016845707,-43.14283,-10.730343,-0.78790283,5.0461884,-5.8497515,12.216263,-22.689087,42.76686,6.601051299999999,12.719772,-0.6593175,20.420929,9.184795,25.096626870000005
13.30000019073487,-45.403374,-4.1133614000000005,3.1941261,5.2809753,-5.8399057,4.858291599999999,-28.988525,42.76611,5.299515,13.563156,-0.65151596,20.53651,9.221706,19.723707939999993
16.090909957885742,-45.00038,2.9737587000000003,6.8284607,4.855018599999999,-5.830010400000001,-2.2684937,-36.824276,42.765353999999995,3.8202589999999996,14.412139999999999,-0.64371634,20.65166,9.257278,14.99705255999999
13.363636016845703,-42.242805,8.287296000000001,3.7435074,6.6968765,-5.8200655,-8.595978,-42.515564000000005,42.764603,2.2511368,15.268958999999999,-0.63591623,20.766384,9.291481,9.259914969999999
10.818181991577148,-37.509857000000004,13.422417000000001,-2.9289513,7.7327576,-5.81007,-14.934082,-45.379740000000005,42.76385,0.6916045999999999,16.131667999999998,-0.6281185,20.880672,9.324314,3.7564643999999863
11.727272987365705,-31.317333,16.75943,-1.349556,4.9612274,-5.800025,-21.114532,-46.23533,42.7631,-0.8611068999999999,16.9972,-0.6203227,20.994510000000002,9.355742999999999,4.533004799999995
11.363636016845703,-21.964333,16.464057999999998,0.35703278,-2.5463257,-5.790063,-26.627365,-45.319527,42.76235,-2.5343093999999997,17.864632,-0.61252785,21.107914,9.385761,2.5472968299999987
11.999999999999993,-12.239367999999999,12.668232000000001,-0.35464096,-4.859657299999999,-5.780099,-31.201096000000003,-42.910465,42.761596999999995,-4.033348,18.733025,-0.6047354,21.220867000000002,9.414349000000001,2.8146603400000068
15.454545021057129,0.46694183,6.1296387,-0.43032074,-2.4039992999999997,-5.7700872,-35.161743,-39.36573,42.760845,-5.4273224,19.60144,-0.59694195,21.333374,9.441471,10.577565940000003
19.36363601684571,9.469749,-1.8753471000000002,-0.13568878,-0.36024475,-5.760027,-38.383263,-34.916140000000006,42.760094,-6.8270035,20.46894,-0.58915186,21.445412,9.467133,14.764462009999992
20.09090995788575,19.466095000000003,-7.487186400000001,-0.65154266,-1.9382172,-5.749919,-40.863617,-30.221603,42.759342,-8.271233,21.33461,-0.58136415,21.556988,9.491299,18.84365159
33.400001525878935,28.55204,-12.166546,0.103816986,-3.5528793,-5.7397633,-42.56234,-25.359154,42.758590000000005,-9.686188000000001,22.19751,-0.57357645,21.668101999999998,9.513966,25.153577936000005
40.00000000000001,35.19732,-15.170276999999999,-0.7053337,3.149269,-5.729561,-43.447395,-20.751534,42.75784,-11.131714,23.056717000000003,-0.56579065,21.77874,9.535107,37.97338764999999
52.27272796630859,37.931458,-12.581062,0.49403,3.2005615,-5.7193108,-43.755340000000004,-15.460761999999999,42.757090000000005,-12.591232000000002,23.911278,-0.5580058000000001,21.8889,9.554699000000001,49.072303899999994
61.7272720336914,37.157204,-3.1439362,-0.5242996,-4.195999,-5.709013,-43.563866,-9.385941,42.75634,-13.985504,24.760284,-0.5502238,21.99858,9.572723,55.1863484
82.2727279663086,34.48118,7.368492,0.5822449000000001,-0.18817139,-5.6986685,-42.941109999999995,-3.7713165,42.755590000000005,-15.350647,25.602829,-0.54244184,22.107777,9.589184,73.99494167000002
79.81818389892577,31.407890000000002,14.577354000000001,-0.40508652,2.5370255,-5.6882763,-41.936493,1.4356155000000002,42.75484,-16.703476000000002,26.437958000000002,-0.53466225,22.216484,9.604027,85.70319993000001
86.09091186523438,28.18863,12.982109,0.50522614,-1.4017258,-5.6778374000000005,-40.584472999999996,5.4979935,42.754090000000005,-17.981407,27.264725,-0.52688456,22.324696,9.617264,82.96240588
74.81818389892578,25.26979,1.6131897,-0.36283875,1.0098114,-5.6673527,-38.912773,8.2892,42.75334,-19.178596,28.082275,-0.5191083,22.432411,9.628860000000001,74.43820835
67.90908813476562,22.370338,-7.094345,-0.095832825,0.40327454,-5.6568203,-36.83133,10.891014,42.752590000000005,-20.290596,28.889626,-0.51133347,22.539616,9.638805,67.00500594500001
71.90908813476562,19.184883,-10.375607,1.2738495,-1.0525131,-5.646243,-34.439102,13.597794,42.751841999999996,-21.314034,29.685883,-0.5035596,22.646313,9.647072,65.45657779999999
71.7272720336914,15.837334,-9.391869,0.26691437,0.21583557,-5.635618,-31.86908,16.11724,42.751095,-22.249329,30.470129999999997,-0.49578714,22.75251,9.653652000000001,68.4230278
77.27272796630861,12.377113,-7.3083954,0.55534744,1.4463424999999999,-5.6249485,-29.184464000000002,18.490593,42.750343,-23.128304,31.241539000000003,-0.48801708,22.858176999999998,9.65852,73.64384596000001
82.2727279663086,7.734871000000001,-3.9520912000000004,-0.5396271,-1.7580261000000001,-5.61423,-26.303238,20.785545000000003,42.749596000000004,-23.909102999999998,31.999313,-0.48024940000000005,22.963333,9.661655,73.33774820000001
88.09091186523438,2.0821,0.45503235,-1.0397339,0.17825317,-5.603467,-23.06189,22.79287,42.748847999999995,-24.540344,32.742752,-0.47248316,23.067970000000003,9.663048,79.01295546
95.36363983154297,-2.9548492000000004,4.382583599999999,0.33675766,2.1771849999999997,-5.5926599999999995,-19.368622,24.48471,42.7481,-25.00319,33.471184,-0.4646721,23.17207,9.6626625,87.05125946
92.54545593261719,-6.9958,7.6168823,-0.5708084,-0.54280853,-5.581805,-15.639969,25.819763000000002,42.747353000000004,-25.378211999999998,34.183983000000005,-0.45684338,23.275646,9.660488,88.13786899
98.2727279663086,-10.726852000000001,8.575652999999999,0.30176544,-2.7114944,-5.5709057,-12.301986999999999,26.745277,42.746604999999995,-25.66401,34.88057,-0.44901562,23.378712,9.656498,88.86081572
100.90908813476564,-13.735207,6.4570694,-0.05021286,1.2363051999999999,-5.5599604000000005,-9.120941,27.176392,42.745857,-25.85434,35.560455,-0.4411893,23.481236,9.650665,91.54612904
91.90908813476564,-16.12555,1.6135979,-0.900547,2.8348007,-5.5489692999999995,-5.9653472999999995,27.010452,42.74511,-25.944672,36.22309,-0.43336535,23.583233,9.642971000000001,88.73480364999999
87.7272720336914,-17.536835,-2.9732285,-0.40327835,-0.77503204,-5.537935299999999,-2.3919373,26.142120000000002,42.74436,-25.948418,36.86805,-0.4255433,23.684707999999997,9.633403999999999,83.08043421
87.09091186523438,-18.120724,-6.1708107000000005,0.026668549,-3.2612686,-5.5268545,1.248291,24.48101,42.743614,-25.863197,37.494811999999996,-0.4177227,23.785652,9.621917999999999,80.041388049
89.0,-17.768997,-7.3732414,-0.7785759,-1.1940308000000002,-5.5157300000000005,4.7846527000000005,21.975365,42.742867,-25.681381,38.102875,-0.409904,23.886074,9.608516999999999,82.37849059999999
99.00000000000001,-16.60299,-5.151500700000001,-0.4453392,2.5540924,-5.504013,8.101532,18.607841,42.742123,-25.383957000000002,38.691658000000004,-0.40208578,23.985973,9.593147,90.78648072
101.09091186523438,-14.945910999999999,-1.2428322,-0.72377014,2.8072205,-5.491334999999999,11.300796499999999,14.423607,42.741375,-24.979874,39.260635,-0.39426994,24.085335,9.575817,96.41679372
105.7272720336914,-12.727856,2.021923,-0.2875557,0.14974213,-5.4793367,14.4157715,9.823746,42.740627,-24.456008999999998,39.80921,-0.386456,24.184181,9.556496000000001,99.36448323
105.7272720336914,-9.950542,4.068439499999999,-0.5040169,-1.2931061000000001,-5.4675627,17.265137,4.303261,42.739883,-23.71605,40.336729999999996,-0.378644,24.282494,9.535136999999999,101.22115980000001
108.09091186523438,-5.8853607000000006,5.1745872,-0.4063835,-2.117241,-5.4557447,19.820342999999998,-1.4452744,42.739136,-22.793411,40.84259,-0.37083483,24.380272,9.511745,103.99442307000001
108.7272720336914,-1.6039963,5.313797,-0.5177269,-2.2268906000000004,-5.44388,22.00064,-6.986244,42.73839,-21.721184,41.32612,-0.3630252,24.477543,9.486282000000001,106.479825
110.63636016845703,2.593483,3.7356262000000005,-0.43180466,-1.1482620000000001,-5.4319695999999995,23.701431,-12.175575,42.737644,-20.495811,41.786667,-0.3552189,24.574265,9.458733,108.54920804000001
111.90908813476562,6.1900864,-0.06816864,-0.54642105,0.38282776,-5.4200125,24.848083,-17.123542999999998,42.7369,-19.116028,42.22361,-0.34741545,24.670486,9.429077000000001,107.85948152
113.0,9.663269,-3.038147,-0.41560364,2.8952408,-5.4080105000000005,25.370483,-21.050293,42.736153,-17.578453,42.636314,-0.33961248,24.766170000000002,9.397278,109.63478818
112.0,11.622902,-5.416641,-0.5650901999999999,3.1383896,-5.3959637,25.199783,-23.34607,42.735409999999995,-15.9192505,43.024117,-0.33181095,24.861320000000003,9.363331,108.97042624999999
112.72727203369143,11.149544,-5.5783157,-0.3996048,2.1110382000000003,-5.38387,24.258057,-24.360443,42.734665,-14.127129,43.386383,-0.32401133,24.955952,9.327198,107.74946336999999
109.54545593261719,7.9213333,-2.5758553,-0.56908035,0.010795593000000001,-5.371732700000001,22.522675,-23.536293,42.73392,-12.266113,43.722458,-0.31621552,25.050064000000003,9.288864,106.61482002300001
110.45454406738281,2.9280624,1.48452,-0.383152,-4.182502700000001,-5.3595505,20.034927,-20.47297,42.733173,-10.337807000000002,44.031729999999996,-0.3084197,25.143639,9.248306,104.55995549999999
114.2727279663086,-2.1712036,4.718567,-0.5283394,-4.9231186,-5.347324400000001,16.880478,-15.24295,42.73243,-8.262260000000001,44.313545,-0.3006258,25.236694,9.205502000000001,106.31139419999998
118.2727279663086,-6.3115387,5.5297585,-0.86450195,-0.25090789999999996,-5.3350515,13.151688,-7.7066419999999995,42.731685999999996,-6.1427,44.567245,-0.29283476,25.329227,9.160427,113.56585469
123.18181610107422,-9.383567999999999,4.601917299999999,-0.45619965,2.4673537999999997,-5.322735,9.02597,-0.2130661,42.730940000000004,-3.9648437999999993,44.792183,-0.28504562,25.421229999999998,9.113056,118.52719193
126.7272720336914,-10.711723,2.6948090000000002,-0.48094177,2.5881805,-5.310376,4.234894000000001,5.670738,42.730198,-1.8652343999999996,44.987724,-0.2772584,25.512710000000002,9.063374000000001,118.83709393
125.7272720336914,-10.572510000000001,0.07180023,-0.9293976,2.7149963,-5.2979709999999995,-0.32194520000000004,10.447327,42.729458,0.25040436,45.153220000000005,-0.26947355,25.603657000000002,9.011345,118.59091054
125.5999984741211,-9.232666,-1.9055099999999998,-0.15666199,3.4789276,-5.2855225,-4.2725525,14.55246,42.728714000000004,2.4370422,45.288033,-0.26169014,25.694096,8.956959,122.02162867000001
127.09091186523438,-6.962227,-3.328476,1.2071838,1.1066971,-5.2727203000000005,-7.901244999999999,17.619339,42.72797,4.685356,45.391495,-0.2539091,25.784000000000002,8.900185,123.70364849999999
126.90908813476562,-4.3209763,-4.9986343,-0.11822128,-1.3902968999999998,-5.2596940000000005,-11.5681,19.474052,42.727226,6.887726,45.462996999999994,-0.24612999,25.873383,8.841007000000001,121.36433823
121.09091186523438,-1.6289062,-5.9920425,-0.82588196,-2.5308914000000002,-5.246626999999999,-14.666077,20.21099,42.726486,9.092895500000001,45.501846,-0.23835182,25.962229999999998,8.7794,121.14506962
120.2727279663086,0.9173584000000001,-6.1196364999999995,-1.7597313,-3.9606627999999997,-5.233512999999999,-17.137253,19.723945999999998,42.725742,11.259888,45.507393,-0.23057556,26.050568,8.715363,120.45888623999997
120.45454406738281,3.5586013999999997,-5.1952169999999995,1.0162163,-5.630920400000001,-5.220354,-18.837814,18.157196,42.725,13.403205999999999,45.47896,-0.22280312,26.138370000000002,8.648872,124.01931318
131.18182373046875,5.901306,-2.6151428,1.5759468,-6.2958984000000004,-5.2071486,-19.751404,15.675751000000002,42.72426,15.433647,45.415863,-0.21503162,26.225658000000003,8.579956,127.44776237999999
141.10000610351562,8.210486999999999,1.1294365,2.716751,-5.564186,-5.1939,-19.930770000000003,12.427010000000001,42.723515,17.346275,45.317398,-0.20726061,26.312416,8.508610000000001,133.79578189
146.4545440673828,10.015945,5.140053,0.21507263,-2.9050903,-5.1806526,-19.457794,8.689453,42.722775,19.152428,45.182922,-0.19949293,26.398651,8.434841,138.20911080000002
147.39999389648438,10.940559,8.118725,-2.8946457000000003,2.7470703,-5.1689444,-18.43254,4.5117874,42.72203,20.822951999999997,45.011641999999995,-0.19172764,26.48436,8.358685000000001,143.02995296
159.5454559326172,10.508827,8.929302,-0.012958527,7.341507000000001,-5.157614700000001,-16.959381,0.20355988,42.72129,22.35138,44.802895,-0.1839652,26.569542,8.280174,149.394557453
139.5454559326172,8.490669,6.831875,-0.44060135,8.83313,-5.146247,-15.131210000000001,-4.0028534,42.72055,23.746216,44.555977,-0.1762042,26.654217,8.199333,145.13485105
118.81818389892578,4.851257299999999,0.97501755,0.22465515,-1.7779922,-5.134844,-13.043564,-7.870559700000001,42.719807,25.011055,44.270164,-0.16844416,26.738353999999998,8.116188000000001,124.91109394
109.81818389892578,0.3995285,-3.5863532999999994,1.2830048,-9.674828,-5.123401599999999,-10.842986999999999,-11.807716000000001,42.719066999999995,26.1361,43.944748,-0.16068745,26.821964,8.030766,108.13920494999999
101.54545593261717,-3.9156418,-6.887928,0.5876808000000001,-8.537888,-5.1119223,-8.887436,-15.19709,42.718327,27.1232,43.579002,-0.15293264,26.90506,7.943103999999999,100.16553506000002
103.81818389892578,-7.805271,-8.596798,0.89701843,2.8384322999999996,-5.1004065999999995,-6.871047999999999,-18.095207000000002,42.717587,27.973267,43.172203,-0.14518023,26.987633000000002,7.853241000000001,105.82547090000001
108.54545593261719,-11.103725,-9.381992,1.3594513000000001,6.710602000000001,-5.088855000000001,-4.581558,-19.985435,42.716846000000004,28.68525,42.723648,-0.13742924,27.069679999999998,7.761196000000001,106.74767905999998
105.69999694824219,-13.440605,-9.46608,0.08589935,5.8677673,-5.077714,-2.1189117000000004,-20.934607999999997,42.716105999999996,29.257149,42.232659999999996,-0.12968111,27.151191999999998,7.666992,103.81016583999998
112.7272720336914,-14.710888,-8.415218,0.25061798,4.4368362,-5.0669165000000005,0.38703918,-21.018234,42.715365999999996,29.686676000000002,41.69867,-0.12193394,27.232208,7.570675,104.64489791999999
119.0,-14.752213000000001,-5.553035700000001,-0.5440254,6.826301600000001,-5.0560837,2.896988,-20.017433,42.714626,29.971153,41.12137,-0.114191055,27.312683000000003,7.4722595,112.278399245
127.09091186523438,-13.782452,-0.6912345999999999,-0.3319664,9.083099,-5.045217500000001,5.3577423,-17.774994,42.713885999999995,30.10775,40.500504,-0.10644817,27.392646999999997,7.371784,124.79509963000001
127.18181610107422,-11.869125,5.185779599999999,-0.5065727,0.5241928,-5.034318,7.659088000000001,-14.157669,42.713146,30.093329999999998,39.836014,-0.09870863,27.472088,7.269272,129.08651706999999
133.63636779785156,-9.151019999999999,11.239872,-0.38998795,-12.517136,-5.023385,9.793823,-9.169853,42.71241,29.924453999999997,39.128113,-0.09097099,27.551018,7.1647606,131.17209766
141.81817626953125,-5.088699299999999,14.152870000000002,-0.5612488,-13.826378,-5.0124187000000004,11.824463,-3.6931076000000003,42.71167,29.597137,38.377266,-0.083235264,27.629429,7.058269500000001,143.086016836
153.5454559326172,-0.8041991999999999,11.295521,-0.29387665,-9.329147,-5.001418,13.634247,1.53965,42.71093,29.107132,37.58426,-0.07550335,27.707321000000004,6.9498215,155.0247383
163.36363220214844,3.4358977999999993,4.849693299999999,-0.63887024,-3.954483,-4.9903830000000005,15.249664000000001,5.7173004,42.710194,28.450089000000002,36.750029999999995,-0.067772865,27.784709999999997,6.839458500000001,162.135527895
174.10000610351562,7.168907000000001,-1.9184761000000001,-0.08690262,4.471901,-4.9793177,16.596115,9.601958999999999,42.709454,27.622177,35.875694,-0.060043335,27.861603000000002,6.7271996,171.59026984500002
177.63636779785156,11.244102499999999,-5.9589004999999995,-0.65083694,7.6524353000000005,-4.968219,17.635132000000002,13.589751999999999,42.708717,26.622490000000003,34.96247,-0.052316666,27.937977000000004,6.613078999999999,177.335881694
181.90908813476562,14.793503,-10.087353,-0.023788452,10.185509,-4.9570856,18.320923,17.195273999999998,42.707977,25.453201,34.011703000000004,-0.04459238,28.013840000000002,6.4971123,182.06622286799998
184.81817626953125,17.244156,-12.995148,1.1846923999999999,11.656479,-4.94592,18.609863,20.184387,42.707240000000006,24.119148000000003,33.024772999999996,-0.03687191,28.089218,6.379345,185.22136148999996
176.0,18.173882,-13.152961999999999,0.13058472,10.212173,-4.934721,18.455658,22.288445,42.706505,22.628769000000002,32.00305,-0.02915287,28.16409,6.259796,182.90611685000005
156.90908813476562,17.633858,-10.551632000000001,-0.90470123,-5.072532700000001,-4.9234905,17.811935000000002,23.146568,42.705765,20.994529999999997,30.947876,-0.021436691,28.238464,6.1384926,166.143695479
151.90908813476562,16.374907999999998,-4.785621599999999,-0.74762726,-17.068924,-4.912228599999999,16.674682999999998,22.619429999999998,42.70503,19.231888,29.86068,-0.013720989,28.312346999999995,6.015465,154.26630855099998
151.4545440673828,14.540047,2.38068,-0.7714615,-14.328659,-4.9009333,15.044144000000001,20.76857,42.704291999999995,17.3751,28.742766999999997,-0.0060081480000000005,28.385734999999997,5.8907394,155.82501245199998
156.90908813476562,11.84639,8.116158,0.23592758,-2.3794022,-4.889603599999999,12.983902,17.792862,42.703556,15.483322,27.595543,0.001701355,28.45863,5.764347,163.713333135
157.36363220214844,8.117042999999999,13.077247999999999,-0.62924576,2.5434417999999996,-4.8782434,10.587524,13.942978,42.70282,13.548210000000001,26.420357,0.009408951,28.531048,5.636318,159.60890759099996
158.4545440673828,3.384346,15.711098000000002,0.69089127,13.8463745,-4.866852,7.8185270000000004,9.624504,42.70208,11.556267,25.218605,0.017112732,28.602978000000004,5.506660500000001,159.81259200200003
122.81818389892578,-1.4202576,14.03965,-0.3950348,14.717438000000001,-4.8554277,4.6566467000000005,4.832367,42.701344,9.513626,23.991638000000002,0.02481556,28.674415999999997,5.3754349999999995,141.85665616
89.18181610107422,-5.5866013,7.846252400000001,0.530571,-5.10067,-4.8439713,1.3551024999999999,0.05303955,42.700607,7.449936,22.740852,0.03251648,28.745379999999997,5.2426453,101.16565963000001
60.45454406738281,-9.423233,-0.2981224,1.4128379999999998,-14.175621,-4.832484200000001,-1.6232147,-4.5612335,42.69989,5.30204,21.467613,0.04021406,28.815868,5.1083336,69.93288786
39.45454406738282,-12.725353,-5.3188477,0.13135529,-13.861763,-4.820965,-4.3441160000000005,-8.669037,42.699177,2.9753036,20.173302,0.047909737,28.885883000000003,4.9725150000000005,50.145363927000005
22.545454025268555,-15.494857999999999,-9.272743,-0.9683417999999999,-10.10173,-4.809414,-6.861297599999999,-12.795074000000001,42.698463000000004,0.73342896,18.859276,0.05560398,28.955406,4.835224,35.83394354000001
12.45454502105714,-17.479195,-12.195774,-1.3152618,-4.0174712999999995,-4.7978334,-9.609619,-16.527359,42.69775,-1.6199112,17.526954999999997,0.063295364,29.024471000000002,4.6964912000000005,26.446537863999996
9.5,-18.529228,-13.714321,1.0241737,1.8050232,-4.7862196,-12.262482,-19.66626,42.697037,-3.8605042000000003,16.177704000000002,0.07098341,29.093063,4.556347,22.605316509999998
9.181818008422852,-18.173,-13.897120999999999,0.523201,5.108268700000001,-4.7746487,-14.661072,-21.760696,42.696327000000004,-5.790634,14.814941000000001,0.07866907,29.161198,4.414806400000001,17.740239470000002
11.363636016845703,-16.443111,-12.894646,-0.39517975,7.1771316999999994,-4.763138,-16.736007999999998,-23.244621,42.695614,-7.6697845000000004,13.444420000000001,0.08635330000000001,29.228848,4.271911599999999,14.757790350000004
9.909090995788574,-13.259106,-10.907021,-1.5783806,9.956474,-4.751598400000001,-18.364822,-23.988182000000002,42.6949,-9.501923,12.0612335,0.09403324,29.296051000000002,4.1276855,15.87934424
28.181818008422855,-8.804279,-7.0349617,0.030860900000000004,14.328819000000001,-4.7400265,-19.482681,-24.006195,42.69419,-11.363686,10.666748,0.10171127,29.362790000000004,3.982151,25.735440970000006
15.399999618530273,-3.1182861,-1.3025360000000001,-0.19287872,11.11409,-4.7284239999999995,-20.027145,-23.432457,42.693478000000006,-13.1791,9.2623825,0.10938597,29.429066,3.8353462,30.462921850000004
16.299999237060547,1.9249115,4.843441,0.5819435000000001,-4.4662323,-4.716792,-19.955887,-22.358002,42.692764000000004,-14.862754999999998,7.84951,0.11705971,29.494892,3.6872902,24.832143610000003
22.909090042114254,5.8224792,9.592861,1.7512093,-11.978455,-4.7051305999999995,-19.27449,-20.880028,42.692054999999996,-16.49031,6.415947,0.12472963,29.560257,3.5380135000000004,26.169138029999996
21.27272796630859,9.679184,12.301872,0.034038544,-14.010063,-4.6934404,-18.028137,-19.205551,42.691345,-18.008879999999998,4.9303207,0.13239765,29.625168,3.3875427000000005,28.835797193999998
28.727272033691406,13.05262,13.28447,0.5013809,-11.441193,-4.6819,-16.285095000000002,-17.08265,42.69063,-19.384048,3.4264068999999995,0.14006472,29.689648,3.2359161,37.14625061999999
38.27272796630859,15.426932999999998,13.259819,1.2790985000000001,-10.934914,-4.6710835,-14.133881,-14.545898000000001,42.689921999999996,-20.614845000000003,1.9194488999999997,0.14772654,29.753666,3.083149,42.65914143999999
41.0,16.276367,13.134293,0.30028534,-10.135971000000001,-4.660186,-11.770645,-11.428314,42.689213,-21.70295,0.36530304,0.15538836,29.81725,2.9292755,45.96930924
52.27272796630859,15.380997,12.693836,0.35848236,-4.970672599999999,-4.649063,-9.561630000000001,-8.059761,42.6885,-22.6529,-1.2419357,0.16304588,29.880383000000002,2.7743187000000002,52.803600640000006
55.727272033691406,13.280289000000002,11.018497,-0.53103256,6.7731247,-4.6376925,-7.424850500000001,-4.539879,42.68779,-23.5103,-2.8949966000000003,0.17070055,29.943073,2.6183167000000003,62.95303979
