pm25imf_truth,pm25imf_predict
-25.726364135742188,-23.33619
-32.41619873046875,-28.844162
-37.90559768676758,-35.299416
-42.16342544555664,-40.480324
-45.16019821166992,-43.41493
-46.87446212768555,-45.014072
-47.28873443603515,-45.456738
-46.36967086791992,-44.781406
-44.053752899169915,-42.89295
-40.27140426635742,-39.810844
-34.96527862548829,-35.269196
-28.139450073242188,-29.632668
-19.951690673828125,-22.800308
-10.758529663085938,-14.11367
-0.9643810987472534,-3.2506638
9.02481746673584,6.991081
18.80327796936035,15.390434
27.965099334716797,24.112282
36.10439682006836,32.831795
42.81538391113281,40.60221
47.69210433959961,46.59783
50.32880401611328,50.44059
50.3267822265625,51.785316
47.458404541015625,50.30581
42.07118225097656,45.819786
34.65468978881836,38.639336
25.69837760925293,29.362984
15.69181346893312,18.704117
5.124554634094238,7.1428757
-5.513902187347412,-5.1726837
-15.734074592590332,-15.115105
-25.046358108520508,-22.689087
-32.96121597290039,-28.988525
-39.04174423217772,-36.824276
-43.1094741821289,-42.515564
-45.25154495239258,-45.37974
-45.69446182250977,-46.23533
-44.72862243652344,-45.319527
-42.62431716918945,-42.910465
-39.59730529785157,-39.36573
-35.82201766967773,-34.91614
-31.4556941986084,-30.221603
-26.652936935424805,-25.359154
-21.56838035583496,-20.751534
-16.35667610168457,-15.460762
-11.172276496887207,-9.385941
-6.157559394836426,-3.7713165
-1.3994346857070923,1.4356155
3.0676519870758057,5.4979935
7.23275470733644,8.2892
11.095629692077637,10.891014
14.662112236022935,13.597794
17.937650680541992,16.11724
20.918609619140625,18.490593
23.583919525146484,20.785545
25.896459579467773,22.79287
27.8158016204834,24.48471
29.291614532470703,25.819763
30.23427963256836,26.745277
30.5443115234375,27.176392
30.123458862304688,27.010452
28.888147354125977,26.14212
26.79473304748535,24.48101
23.82176971435547,21.975365
20.01249504089354,18.607841
15.456818580627427,14.423607
10.277985572814956,9.823746
4.630058288574219,4.303261
-1.3004515171051025,-1.4452744
-7.260121822357178,-6.986244
-12.871657371520996,-12.175575
-17.65235137939453,-17.123543
-21.099018096923828,-21.050293
-22.714811325073242,-23.34607
-22.123979568481445,-24.360443
-19.418893814086914,-23.536293
-15.090132713317871,-20.47297
-9.703618049621582,-15.24295
-3.8244669437408447,-7.706642
1.9879839420318604,-0.2130661
7.240111827850356,5.670738
11.682539939880385,10.447327
15.215110778808594,14.55246
17.763477325439453,17.619339
19.267112731933594,19.474052
19.70359611511232,20.21099
