pm25imf_truth,pm25imf_predict
-7.743825912475586,-10.123867
-7.15407133102417,-9.57959
-6.555666923522949,-9.030174
-5.94839334487915,-8.443367
-5.332001209259033,-7.809757
-4.706289768218994,-7.1831512
-4.071023941040039,-6.5325966
-3.4259538650512766,-5.851204
-2.7708911895751953,-5.130722
-2.1055779457092285,-4.378628
-1.4298021793365479,-3.6271248
-0.7433409094810486,-2.8682976
-0.045959651470184326,-2.1093216
0.6625732183456421,-1.337738
1.3824766874313354,-0.59622955
2.1139702796936035,0.13729095
2.8572804927825928,0.87719727
3.612661600112915,1.6109848
4.38023042678833,2.35363
5.159858703613281,3.1080856
5.951296806335449,3.874466
6.754218578338623,4.6528244
7.568187713623047,5.4430695
8.392740249633789,6.23864
9.227380752563477,7.029106
10.07164478302002,7.8203735
10.925041198730469,8.614532
11.787009239196777,9.418381
12.656699180603027,10.231438
13.533102989196777,11.053146
14.415305137634277,11.882835
15.302314758300781,12.719772
16.193193435668945,13.563156
17.086957931518555,14.41214
17.982666015625,15.268959
18.879352569580078,16.131668
19.77604866027832,16.9972
20.67180824279785,17.864632
21.565650939941406,18.733025
22.456636428833008,19.60144
23.343795776367188,20.46894
24.226177215576172,21.33461
25.102794647216797,22.19751
25.97271728515625,23.056717
26.83496856689453,23.911278
27.688596725463867,24.760284
28.532634735107422,25.602829
29.366117477416992,26.437958
30.188098907470703,27.264725
30.99759292602539,28.082275
31.79367446899414,28.889626
32.575416564941406,29.685883
33.34218215942383,30.47013
34.09336853027344,31.241539
34.828369140625,31.999313
35.54662322998047,32.742752
36.24751663208008,33.471184
36.93048095703125,34.183983
37.59506607055664,34.88057
38.240848541259766,35.560455
38.867366790771484,36.22309
39.4739875793457,36.86805
40.060054779052734,37.494812
40.62488555908203,38.102875
41.167789459228516,38.691658
41.68810272216797,39.260635
42.18513870239258,39.80921
42.65821838378906,40.33673
43.106651306152344,40.84259
43.529781341552734,41.32612
43.926902770996094,41.786667
44.29736328125,42.22361
44.640464782714844,42.636314
44.955528259277344,43.024117
45.241878509521484,43.386383
45.498844146728516,43.722458
45.725730895996094,44.03173
45.92188262939453,44.313545
46.08659362792969,44.567245
46.21917724609375,44.792183
46.318992614746094,44.987724
46.38533020019531,45.15322
46.41753005981445,45.288033
46.414886474609375,45.391495
46.376712799072266,45.462997
46.302276611328125,45.501846
46.19084167480469,45.507393
46.04167938232422,45.47896
45.85405349731445,45.415863
45.627235412597656,45.317398
45.3604850769043,45.182922
45.05304718017578,45.011642
44.704227447509766,44.802895
44.313289642333984,44.555977
43.87946319580078,44.270164
43.40205001831055,43.944748
42.880306243896484,43.579002
42.3134651184082,43.172203
41.701011657714844,42.723648
41.042964935302734,42.23266
40.33953094482422,41.69867
39.59092712402344,41.12137
38.797462463378906,40.500504
37.96002960205078,39.836014
37.0799446105957,39.128113
36.158714294433594,38.377266
35.19772720336914,37.58426
34.19850158691406,36.75003
33.16248321533203,35.875694
32.09110641479492,34.96247
30.985801696777344,34.011703
29.84809112548828,33.024773
28.679370880126953,32.00305
27.481122970581055,30.947876
26.25480079650879,29.86068
25.00186538696289,28.742767
23.7237548828125,27.595543
22.421934127807617,26.420357
21.097854614257812,25.218605
19.752973556518555,23.991638
18.38875961303711,22.740852
17.006650924682617,21.467613
15.608109474182129,20.173302
14.19458293914795,18.859276
12.767524719238281,17.526955
11.328413963317871,16.177704
9.878679275512695,14.814941
8.419793128967285,13.44442
6.953206539154053,12.0612335
5.480362892150879,10.666748
4.002719879150391,9.2623825
2.521749496459961,7.84951
1.0388975143432617,6.415947
-0.44438016414642334,4.9303207
-1.9266306161880493,3.4264069
-3.4063990116119385,1.9194489
-4.882230758666992,0.36530304
-6.352680206298828,-1.2419357
-7.816264629364014,-2.8949966
-9.2715425491333,-4.5854797
-10.717074394226074,-6.2537575
-12.15138053894043,-7.8281746
-13.57302188873291,-9.2824745
-14.980538368225098,-10.779842
-16.372465133666992,-12.131443
-17.74740219116211,-13.413067
-19.104068756103516,-14.724041
-20.44129180908203,-16.012646
-21.75804328918457,-17.412498
-23.053321838378906,-18.787674
-24.326335906982422,-20.054886
-25.576364517211914,-21.218838
