pm25imf_truth,pm25imf_predict
-0.52532958984375,-0.9018078
-0.5163497924804688,-0.8939676
-0.5073699951171875,-0.88612986
-0.4983940124511719,-0.87829065
-0.48941802978515714,-0.87045527
-0.4804420471191406,-0.8626194
-0.47147369384765625,-0.8547845
-0.46250152587890625,-0.8469515
-0.45352935791015625,-0.83911896
-0.44456100463867276,-0.8312874
-0.435596466064454,-0.8234587
-0.42662811279296875,-0.8156309
-0.41766357421875,-0.80780363
-0.40870285034179776,-0.79997826
-0.39974212646484375,-0.79215145
-0.39078521728515625,-0.78432846
-0.3818206787109375,-0.776505
-0.37286376953125,-0.7686844
-0.36391448974609464,-0.76086235
-0.35495758056640536,-0.75304365
-0.34600830078125,-0.74522734
-0.337055206298829,-0.73741055
-0.3281097412109375,-0.7295966
-0.31916046142578214,-0.7217808
-0.31021881103515625,-0.7139683
-0.30127334594726474,-0.70615864
-0.2923316955566406,-0.69834805
-0.2833900451660156,-0.6905389
-0.2744483947753915,-0.68273115
-0.2655143737792969,-0.67492485
-0.2565765380859375,-0.66712093
-0.247650146484375,-0.6593175
-0.23871612548828125,-0.65151596
-0.2297821044921875,-0.64371634
-0.220855712890625,-0.63591623
-0.21193313598632812,-0.6281185
-0.20300674438476562,-0.6203227
-0.19408416748046964,-0.61252785
-0.18515777587890625,-0.6047354
-0.176239013671875,-0.59694195
-0.167327880859375,-0.58915186
-0.1584129333496085,-0.58136415
-0.14949798583984375,-0.57357645
-0.14058685302734286,-0.56579065
-0.13167190551757812,-0.5580058
-0.12276840209960849,-0.5502238
-0.113861083984375,-0.54244184
-0.10495758056640625,-0.53466225
-0.0960540771484375,-0.52688456
-0.08715820312499911,-0.5191083
-0.07825851440429688,-0.51133347
-0.06936264038085938,-0.5035596
-0.060466766357421875,-0.49578714
-0.05157470703125089,-0.48801708
-0.04268646240234286,-0.4802494
-0.0337982177734375,-0.47248316
-0.024913787841796875,-0.4646721
-0.01602935791015625,-0.45684338
-0.00714874267578125,-0.44901562
0.001735687255859375,-0.4411893
0.010608673095703125,-0.43336535
0.019489288330078125,-0.4255433
0.028362274169920987,-0.4177227
0.0372314453125,-0.409904
0.046100616455078125,-0.40208578
0.05496978759765625,-0.39426994
0.06383514404296786,-0.386456
0.07269668579101562,-0.378644
0.08155059814453036,-0.37083483
0.09041595458984375,-0.3630252
0.09926605224609286,-0.3552189
0.108123779296875,-0.34741545
0.11697769165039062,-0.33961248
0.125823974609375,-0.33181095
0.13467025756835938,-0.32401133
0.14351654052734464,-0.31621552
0.1523590087890625,-0.3084197
0.1611976623535165,-0.3006258
0.17003250122070224,-0.29283476
0.17886734008789062,-0.28504562
0.18770217895507812,-0.2772584
0.19652938842773438,-0.26947355
0.20536041259765536,-0.26169014
0.21418380737304688,-0.2539091
0.22301483154296875,-0.24612999
0.23183059692382812,-0.23835182
0.2406463623046884,-0.23057556
0.24946212768554688,-0.22280312
0.2582817077636719,-0.21503162
0.26708984375,-0.20726061
0.2758979797363281,-0.19949293
0.2847023010253906,-0.19172764
0.2935066223144531,-0.1839652
0.3023109436035156,-0.1762042
0.3111076354980469,-0.16844416
0.3199005126953125,-0.16068745
0.32869720458984375,-0.15293264
0.33748626708984375,-0.14518023
0.34627532958984375,-0.13742924
0.3550605773925781,-0.12968111
0.3638458251953125,-0.12193394
0.3726234436035156,-0.114191055
0.3814048767089844,-0.10644817
0.3901786804199219,-0.09870863
0.39894866943359375,-0.09097099
0.4077186584472656,-0.083235264
0.4164848327636719,-0.07550335
0.4252510070800781,-0.067772865
0.43401336669921875,-0.060043335
0.4427680969238281,-0.052316666
0.4515266418457031,-0.04459238
0.4602775573730469,-0.03687191
0.46903228759765625,-0.02915287
0.4777793884277344,-0.021436691
0.4865264892578125,-0.013720989
0.49526214599609375,-0.006008148
0.5040016174316406,0.001701355
0.5127372741699219,0.009408951
0.5214729309082031,0.017112732
0.5302047729492188,0.02481556
0.5389366149902344,0.03251648
0.5476608276367188,0.04021406
0.5563812255859375,0.047909737
0.5651054382324219,0.05560398
0.5738143920898438,0.063295364
0.5825271606445312,0.07098341
0.5912399291992188,0.07866907
0.599945068359375,0.0863533
0.6086502075195312,0.09403324
0.6173515319824219,0.10171127
0.6260528564453125,0.10938597
0.6347465515136719,0.11705971
0.6434364318847656,0.12472963
0.652130126953125,0.13239765
0.6608161926269531,0.14006472
0.6694984436035156,0.14772654
0.6781768798828125,0.15538836
0.6868553161621094,0.16304588
0.6955299377441406,0.17070055
0.7041969299316406,0.17835522
0.7128639221191406,0.18600368
0.7215309143066406,0.19365025
0.7301902770996094,0.20129442
0.7388496398925781,0.20893526
0.7475090026855469,0.21657467
0.7561569213867188,0.2242117
0.7648086547851562,0.23184538
0.7734527587890625,0.23947811
0.7820930480957031,0.24710608
0.7907371520996094,0.25473118
0.7993698120117188,0.2623558
0.8080024719238281,0.26997757
0.8166351318359375,0.27759457
0.8252601623535156,0.2852087
0.8338813781738281,0.29282188
0.842498779296875,0.3004322
0.8511161804199219,0.30803776
0.8597259521484375,0.31564236
0.8683395385742188,0.32324314
0.8769454956054688,0.33084106
0.8855476379394531,0.33843517
0.8941421508789062,0.34602642
0.902740478515625,0.35361767
0.9113349914550781,0.3612032
0.919921875,0.36878777
0.9285087585449219,0.37636662
0.9370880126953125,0.3839445
0.9456672668457031,0.39151955
0.9542388916015625,0.39909267
0.9628143310546875,0.40666008
0.9713821411132812,0.41422653
0.9799461364746094,0.42178822
0.9885063171386719,0.42934895
0.9970626831054688,0.43690586
1.0056190490722656,0.44445896
1.0141677856445312,0.4520092
1.0227165222167969,0.4595585
1.0312576293945312,0.467103
1.0397987365722656,0.47464657
1.0483322143554688,0.48218346
1.0568656921386719,0.48972034
1.0653953552246094,0.49725246
1.0739173889160156,0.5047817
1.0824356079101562,0.5123091
1.0909576416015625,0.5198307
1.0994682312011719,0.5273504
1.1079788208007812,0.53486824
1.116485595703125,0.5423813
1.1249885559082031,0.5498905
1.1334877014160156,0.5573988
1.1419792175292969,0.5649023
1.1504707336425781,0.57240295
1.1589584350585938,0.5798998
1.1674423217773438,0.58739376
1.1759223937988281,0.5948858
1.1843986511230469,0.6023741
1.19287109375,0.6098585
1.2013397216796875,0.61733913
1.2098045349121094,0.6248169
1.2182655334472656,0.63229275
1.2267189025878906,0.6397648
1.2351722717285156,0.647233
1.2436256408691406,0.6546974
1.2520675659179688,0.66215897
1.2605094909667969,0.66961765
1.2689399719238281,0.6770725
1.2773780822753906,0.6845226
1.2858085632324219,0.6919708
1.2942314147949219,0.69941616
1.3026504516601562,0.7068577
1.3110694885253906,0.7142935
1.3194808959960938,0.7217283
1.3278884887695312,0.7291584
1.3362922668457031,0.7365866
1.3446922302246094,0.74401
1.3530921936035156,0.75142956
1.3614845275878906,0.7588463
1.369873046875,0.76626015
1.3782539367675781,0.7736702
1.3866348266601562,0.7810774
1.3950119018554688,0.7884779
1.40338134765625,0.7958765
1.4117507934570312,0.80327415
1.4201126098632812,0.81066704
1.4284706115722656,0.8180542
1.43682861328125,0.82543755
1.4451789855957031,0.83281994
1.4535255432128906,0.8401966
1.4618682861328125,0.8475723
1.4702033996582031,0.85494137
1.4785423278808594,0.8623085
1.4868698120117188,0.8696718
1.4951934814453125,0.8770313
1.5035133361816406,0.884387
1.5118293762207031,0.89173985
1.5201416015625,0.8990879
1.5284500122070312,0.9064312
1.5367546081542969,0.91377354
1.5450515747070312,0.9211092
1.5533485412597656,0.92844296
1.5616340637207031,0.9357729
1.5699234008789062,0.9430971
1.5782012939453125,0.9504204
1.5864791870117188,0.9577379
1.5947494506835938,0.9650526
1.6030197143554688,0.9723625
1.6112823486328125,0.9796696
1.6195411682128906,0.98697186
1.6277961730957031,0.9942703
1.6360435485839844,1.001564
1.6442947387695312,1.0088558
1.6525344848632812,1.0161428
1.6607666015625,1.0234289
1.6689987182617188,1.0307074
1.6772270202636719,1.037982
1.6854476928710938,1.0452538
1.6936683654785156,1.0525217
1.7018814086914062,1.0597849
1.7100868225097656,1.0670452
1.7182884216308594,1.0742998
1.7264900207519531,1.0815516
1.7346839904785156,1.0887995
1.7428741455078125,1.0960426
1.7510566711425781,1.103281
1.7592391967773438,1.1105165
1.7674140930175781,1.1177473
1.7755851745605469,1.1249752
1.78375244140625,1.1321974
1.7919120788574219,1.1394176
1.8000717163085938,1.1466331
1.8082237243652344,1.1538439
1.8163681030273438,1.1610518
1.8245086669921875,1.1682539
1.8326454162597656,1.1754532
1.8407821655273438,1.1826458
1.848907470703125,1.1898365
1.8570289611816406,1.1970224
1.8651466369628906,1.2042046
1.873260498046875,1.2113819
1.8813667297363281,1.2185555
1.8894729614257812,1.2257252
1.8975677490234375,1.2328892
1.9056625366210938,1.2400484
1.9137496948242188,1.2472067
1.9218368530273438,1.2543583
1.9299125671386719,1.2615061
1.9379844665527344,1.2686491
1.9460525512695312,1.2757883
1.9541168212890625,1.2829237
1.9621772766113281,1.2900543
1.9702262878417969,1.2971811
1.9782752990722656,1.3043032
1.9863204956054688,1.3114195
1.994354248046875,1.3185339
2.0023880004882812,1.3256407
2.0104141235351562,1.3327456
2.0184402465820312,1.3398447
2.0264549255371094,1.34694
2.034465789794922,1.3540316
2.0424766540527344,1.3611174
2.05047607421875,1.3681984
2.0584754943847656,1.3752775
2.06646728515625,1.3823509
2.074451446533203,1.3894186
2.0824317932128906,1.3964834
2.0904083251953125,1.4035425
2.098377227783203,1.4105978
2.106342315673828,1.4176483
2.114299774169922,1.424695
2.1222610473632812,1.431735
