pm25imf_truth,pm25imf_predict
-11.685921669006348,-11.225704
-6.924553394317627,-7.4631767
-0.20708033442497253,-0.96403885
7.072418212890625,5.535488
13.199686050415039,11.882053
16.541711807250977,15.934944
16.11956024169922,16.211807
12.425098419189446,12.050892
6.559929847717278,5.7841263
-0.304356187582016,-1.3096046
-7.003015995025635,-6.184765
-12.546552658081055,-10.576805
-16.550146102905273,-14.236759
-18.6997127532959,-16.518372
-18.366504669189453,-16.787693
-15.380407333374023,-13.999336
-10.339476585388184,-10.206959
-4.008779525756836,-3.709156
2.846608877182007,3.703228
9.461603164672852,9.129112
15.038429260253906,13.707397
18.676362991333008,17.388214
19.497928619384766,19.00373
16.731346130371094,17.164375
10.8403959274292,11.306038
2.8760032653808523,2.3173637
-5.924444675445557,-5.5067215
-13.712785720825195,-11.94326
-18.485477447509766,-17.582691
-18.817827224731445,-19.58394
-15.637469291687012,-16.03106
-10.465293884277344,-10.730343
-4.269519329071045,-4.1133614
2.4371578693389893,2.9737587
9.158448219299316,8.287296
14.470195770263672,13.422417
17.077817916870117,16.75943
16.490280151367188,16.464058
12.57939624786377,12.668232
6.241082668304443,6.1296387
-1.2098984718322754,-1.8753471
-8.41678237915039,-7.4871864
-13.74438762664795,-12.166546
-14.53439712524414,-15.170277
-9.120105743408203,-12.581062
0.17407725751399994,-3.1439362
9.035558700561523,7.368492
12.872567176818848,14.577354
8.805817604064941,12.982109
0.6785224676132202,1.6131897
-6.968381881713867,-7.094345
-10.732398986816406,-10.375607
-10.76443099975586,-9.391869
-8.236551284790039,-7.3083954
-4.130245685577393,-3.9520912
0.6621708869934082,0.45503235
5.161053180694587,4.3825836
8.082123756408691,7.6168823
8.473344802856445,8.575653
6.092179298400872,6.4570694
1.5672080516815257,1.6135979
-3.3645095825195312,-2.9732285
-6.719842433929443,-6.1708107
-6.99552059173584,-7.3732414
-4.704927444458008,-5.1515007
-1.2379342317581177,-1.2428322
2.0787851810455322,2.021923
4.663019180297852,4.0684395
6.068215847015374,5.1745872
5.816157817840576,5.313797
3.5693106651306152,3.7356262
-0.05970681831240654,-0.06816864
-3.7151222229003906,-3.038147
-5.760644912719727,-5.416641
-4.928773880004883,-5.5783157
-1.626963496208191,-2.5758553
2.292907953262329,1.48452
5.014895439147949,4.718567
6.058823585510254,5.5297585
5.3994951248168945,4.6019173
3.4837820529937744,2.694809
0.8708696365356445,0.07180023
-1.9205689430236816,-1.90551
-4.44870662689209,-3.328476
-6.324113845825195,-4.9986343
-7.323634147644043,-5.9920425
-7.295645236968994,-6.1196365
-5.805642604827881,-5.195217
-2.5425829887390137,-2.6151428
1.760497808456421,1.1294365
5.957380294799805,5.140053
8.861970901489258,8.118725
9.251589775085442,8.929302
6.295978069305413,6.831875
1.2862119674682617,0.97501755
-3.9471242427825928,-3.5863533
-7.87584924697876,-6.887928
-10.216622352600098,-8.596798
-11.130696296691895,-9.381992
-10.774792671203613,-9.46608
-9.069911003112793,-8.415218
-5.570526599884033,-5.5530357
0.056237123906612396,-0.6912346
