pm25imf_truth,pm25imf_predict
-4.08536434173584,-3.8400574
-4.822585105895996,-4.4726334
-5.52888298034668,-5.1229324
-6.202073097229004,-5.7665405
-6.840147972106934,-6.355217
-7.441662788391113,-6.9306793
-8.005349159240723,-7.478264
-8.529939651489258,-7.9771805
-9.014138221740723,-8.459419
-9.456679344177246,-8.905174
-9.856281280517578,-9.310234
-10.211650848388672,-9.67392
-10.521520614624023,-9.998222
-10.78461742401123,-10.289467
-10.999658584594727,-10.533936
-11.165363311767578,-10.730331
-11.28045654296875,-10.877373
-11.343656539916992,-10.971848
-11.353857040405273,-11.013855
-11.310822486877441,-11.004585
-11.215320587158203,-10.943146
-11.068906784057617,-10.827126
-10.873748779296875,-10.658791
-10.632722854614258,-10.439804
-10.348848342895508,-10.170486
-10.025188446044922,-9.856369
-9.664712905883789,-9.512054
-9.270236015319824,-9.137222
-8.84455680847168,-8.730873
-8.390424728393555,-8.29287
-7.910634517669678,-7.823593
-7.4079484939575195,-7.331337
-6.885140419006348,-6.832527
-6.344999313354492,-6.3459854
-5.79026985168457,-5.8275757
-5.223749160766602,-5.2913055
-4.648202419281006,-4.7412033
-4.066404819488525,-4.2112503
-3.4811453819274902,-3.696663
-2.895167827606201,-3.1653366
-2.311265468597412,-2.6395035
-1.732219934463501,-2.103424
-1.160782814025879,-1.5691452
-0.5997428894042969,-1.0459442
-0.05187487602233887,-0.5405655
0.48005104064941406,-0.007171631
0.9932646751403809,0.520195
1.4849803447723389,1.0461197
1.952427625656128,1.560112
2.392855405807481,2.059578
2.803375005722046,2.519104
3.1808536052703857,2.9396286
3.522013902664199,3.3171463
3.823642730712905,3.6579132
4.0824737548828125,3.953659
4.295267581939697,4.2075806
4.458796501159654,4.4128494
4.569805145263672,4.5710983
4.6257481575012065,4.6789017
4.627021789550781,4.7334747
4.57539176940918,4.7333145
4.472740650176988,4.6786423
4.321051120758057,4.5708084
4.122454643249526,4.415825
3.879164695739746,4.208481
3.593350648880005,3.9542236
3.267226457595811,3.6456146
2.902991533279419,3.2807083
2.5028483867645264,2.8663101
2.0689966678619385,2.4146423
1.6036083698272705,1.9237671
1.108905553817749,1.4042892
0.5870875120162964,0.8883133
0.04044085741043091,0.35507202
-0.5284193754196167,-0.19024658
-1.1167981624603271,-0.7735138
-1.721947193145752,-1.4025497
-2.341175079345703,-2.0271912
-2.9717679023742676,-2.6266174
-3.611011505126953,-3.2403107
-4.256191730499268,-3.8225555
-4.904636383056641,-4.3750153
-5.5538835525512695,-4.9583282
-6.201478004455566,-5.5784454
-6.844988822937012,-6.1629105
-7.481956481933594,-6.7529984
-8.109968185424805,-7.35614
-8.726558685302734,-7.9329605
-9.329326629638672,-8.519989
-9.915778160095215,-9.096275
-10.483516693115234,-9.655991
-11.030095100402832,-10.20723
-11.553211212158203,-10.751381
-12.051324844360352,-11.262802
-12.522749900817871,-11.733116
-12.9658203125,-12.175163
-13.378924369812012,-12.602745
-13.760992050170898,-13.005104
-14.111148834228516,-13.375084
-14.428483963012695,-13.711884
-14.71208381652832,-14.026703
-14.961084365844727,-14.313644
-15.174534797668457,-14.563133
-15.351585388183594,-14.77449
-15.491466522216797,-14.947067
-15.593503952026367,-15.080048
-15.656957626342773,-15.1726
-15.68110466003418,-15.223984
-15.665237426757812,-15.233444
-15.608631134033203,-15.200256
-15.51055908203125,-15.123764
-15.37034797668457,-15.0032425
-15.18724250793457,-14.837975
-14.960540771484375,-14.627167
-14.689504623413086,-14.370064
-14.37346363067627,-14.065941
-14.01165771484375,-13.7140045
-13.603387832641602,-13.311272
-13.147919654846191,-12.89769
-12.644570350646973,-12.450142
-12.0925874710083,-11.957123
-11.491279602050781,-11.415245
-10.839923858642578,-10.815971
-10.137791633605957,-10.158592
-9.384194374084473,-9.456261
-8.578400611877441,-8.718224
-7.719662666320801,-7.9184113
-6.807313919067383,-7.070755
-5.840608596801758,-6.2148056
-4.818821907043457,-5.303787
-3.741159439086914,-4.3400345
-2.6063194274902344,-3.3765106
-1.4130096435546875,-2.3554916
-0.1603384017944336,-1.2818222
1.1518774032592773,-0.15209198
2.5227346420288086,1.1371536
3.9489126205444336,2.5189667
5.426363945007338,3.9020767
6.951267242431641,5.3324966
8.519569396972642,6.765831
10.127418518066406,8.269646
11.770794868469238,9.841339
13.445796012878418,11.42157
15.148467063903809,13.070007
16.874862670898438,14.761475
18.621040344238267,16.474693
20.383068084716797,18.212936
22.15700912475586,19.984383
23.938888549804688,21.76606
25.724777221679688,23.560532
27.510723114013672,25.37291
29.29280853271483,27.183739
31.06706047058107,28.989044
32.82955169677736,30.784851
34.576332092285156,32.567154
36.30345916748047,34.33197
38.006996154785156,36.07538
39.68297576904297,37.79339
41.32749557495117,39.482048
42.93658447265625,41.137383
44.50628662109375,42.75544
46.03268051147461,44.332314
47.51183319091797,45.864037
48.93975067138672,47.346672
50.31254959106445,48.776283
51.626251220703125,50.148994
52.87690734863281,51.460823
54.06059646606445,52.707893
55.17336654663086,53.8863
56.21127700805664,54.992104
57.17036437988281,56.021873
58.046722412109375,56.972496
58.83636474609375,57.838768
59.53538513183594,58.616753
60.13978576660156,59.302605
60.64570617675781,59.892418
61.049095153808594,60.38233
61.346092224121094,60.76844
61.53245162963867,61.046867
61.604042053222656,61.21366
61.55634307861328,61.264763
61.38463592529297,61.19593
61.08384704589844,61.002693
60.64891052246094,60.68026
60.0745849609375,60.223595
59.35578918457031,59.62742
58.487369537353516,58.886497
57.46418380737305,57.99534
56.281097412109375,56.94874
54.93354797363281,55.741447
53.41960144042969,54.368584
51.737762451171875,52.826546
49.88667297363281,51.11306
47.865623474121094,49.226707
45.67776107788086,47.169167
43.33146667480469,44.9401
40.836341857910156,42.545113
38.20191955566406,39.993004
35.43777084350586,37.293907
32.55343627929689,34.459274
29.55851173400879,31.501808
26.46253204345703,28.434677
23.275100708007827,25.269798
20.005767822265625,22.017029
16.664043426513672,18.713654
13.259540557861328,15.439705
9.801830291748047,12.140701
6.300416946411133,8.852592
2.7649374008178853,5.436592
-0.7950901985168457,1.7195587
-4.370096683502197,-2.1421738
-7.950519561767578,-5.775032
-11.526765823364258,-9.202843
-15.089323043823242,-12.718315
-18.628599166870117,-16.304
-22.13503646850586,-20.014
-25.599077224731445,-23.721275
-29.01114845275879,-26.752342
-32.36170196533203,-29.469421
-35.64114761352539,-31.978043
-38.83995437622071,-34.648758
-41.948543548583984,-37.594128
-44.95735931396485,-40.075798
-47.85683059692383,-42.535202
-50.63740158081055,-45.492584
-53.28950500488281,-48.362923
-55.8035774230957,-51.055645
-58.17025375366211,-53.352615
-60.38131332397461,-55.432224
-62.43050765991211,-57.389946
-64.31282043457031,-59.223286
-66.02432250976561,-60.94977
-67.56162261962889,-62.486645
-68.92284393310547,-63.807938
-70.10639953613281,-64.98041
-71.11076354980469,-65.98082
-71.93437957763672,-66.79748
-72.57567596435547,-67.44943
-73.03314208984375,-67.97691
-73.30520629882812,-68.386154
-73.39030456542969,-68.676186
-73.28691101074219,-68.84581
-72.993408203125,-68.89386
-72.50807189941406,-68.81914
-71.82889556884766,-68.620476
-70.95376586914062,-68.29666
-69.88063049316406,-67.846405
-68.60735321044922,-67.26724
-67.13185882568361,-66.48845
-65.45210266113281,-65.556335
-63.56597518920898,-64.42052
-61.47259521484375,-63.068134
-59.17776489257813,-61.444252
-56.69688034057617,-59.569717
-54.04742431640625,-57.486362
-51.24688720703125,-55.23488
-48.312744140625,-52.54495
-45.262489318847656,-49.56253
-42.11360931396485,-46.173523
-38.88358688354492,-42.714493
-35.589900970458984,-38.854656
-32.249702453613274,-35.122345
-28.878662109375,-31.658314
-25.49212646484375,-28.293812
-22.105117797851562,-24.882965
-18.731199264526367,-20.709969
-15.38334846496582,-16.838295
-12.072949409484863,-13.226967
-8.809110641479492,-9.664703
-5.599032402038574,-6.4757385
-2.446511745452881,-3.347313
0.645439624786377,-0.51690674
3.6738176345825195,2.03759
6.635611534118652,4.668045
9.527820587158203,7.376999
12.347429275512695,10.104454
15.091442108154297,12.893768
17.756851196289077,15.573402
20.340633392333984,18.185684
22.839813232421875,20.740921
25.25135612487793,23.209694
27.57225799560547,25.598488
29.799537658691406,27.916222
31.930156707763672,30.137642
33.96112823486327,32.25979
35.88943481445314,34.2798
37.71208190917969,36.194695
39.426048278808594,38.001625
41.02835464477539,39.69767
42.51595687866211,41.279945
43.88588333129883,42.745537
45.13508987426758,44.09156
46.26060104370117,45.3151
47.2593994140625,46.413338
48.12849044799805,47.383278
48.8648567199707,48.22216
49.465476989746094,48.92701
49.92736053466797,49.494972
50.24750900268555,49.923103
50.42290115356445,50.20864
50.451045989990234,50.34858
50.33159255981445,50.34028
50.065147399902344,50.182106
49.65304183959961,49.873634
49.097198486328125,49.415688
48.400489807128906,48.810158
47.56800079345703,48.060204
46.60578536987305,47.170753
45.52055740356445,46.148323
44.319183349609375,44.999886
43.008487701416016,43.73313
41.59539794921875,42.356224
40.08672332763672,40.877495
38.48933792114258,39.305275
36.810115814208984,37.646965
35.055934906005845,35.90969
33.23361968994139,34.100266
31.350082397460938,32.22547
29.41213035583496,30.29206
27.42666244506836,28.306747
25.40053367614746,26.276314
23.34061431884767,24.207542
21.253765106201172,22.10711
19.146831512451158,19.981796
17.02670669555664,17.860985
14.900225639343262,15.777168
12.774267196655288,13.738464
10.655698776245117,11.695534
8.551358222961426,9.66983
6.468135356903062,7.675392
4.412895202636733,5.646805
2.3924751281738423,3.4820633
0.41376006603240967,1.405571
-1.5163958072662354,-0.63825226
-3.391124725341797,-2.7362823
-5.203564167022705,-4.530403
-6.946854591369629,-6.1428757
-8.614556312561035,-7.7499313
-10.202001571655273,-9.264076
-11.705330848693848,-10.769691
-13.121384620666504,-12.256187
-14.44724178314209,-13.643913
-15.680511474609375,-14.922134
-16.81977653503418,-16.18557
-17.865333557128906,-17.347961
-18.81788444519043,-18.408089
-19.678369522094727,-19.3667
-20.44866371154785,-20.225151
-21.130887985229492,-20.985588
-21.727174758911133,-21.650986
-22.239625930786133,-22.25151
-22.670318603515625,-22.764038
-23.02126693725586,-23.187248
-23.294492721557617,-23.52385
-23.49212074279785,-23.776466
-23.616241455078125,-23.947357
-23.669126510620117,-24.038704
-23.65323829650879,-24.05278
-23.57111358642578,-23.991905
-23.425294876098633,-23.858742
-23.218305587768555,-23.656662
-22.95267677307129,-23.38807
-22.630952835083008,-23.055695
-22.255630493164062,-22.662651
-21.82927894592285,-22.211845
-21.354415893554688,-21.706093
-20.83356285095215,-21.148163
-20.269248962402344,-20.540855
-19.664039611816406,-19.88697
-19.02040672302246,-19.189316
-18.340938568115234,-18.450676
-17.628141403198242,-17.692589
-16.884544372558594,-16.907394
-16.112667083740234,-16.091118
-15.315078735351562,-15.246437
-14.494279861450195,-14.376083
-13.652790069580078,-13.497131
-12.79318618774414,-12.6332855
-11.917966842651367,-11.799339
-11.02965259552002,-10.937431
-10.130796432495117,-10.047157
-9.223928451538086,-9.162514
-8.311569213867188,-8.268799
-7.396269798278809,-7.3709717
-6.480523586273193,-6.5067596
-5.5669050216674805,-5.653305
-4.657912254333496,-4.789253
-3.7560977935791016,-3.9664536
-2.863983631134033,-3.1686478
-1.98409104347229,-2.380745
-1.1189574003219604,-1.5929718
-0.27113473415374756,-0.83353424
0.556756854057312,-0.062683105
1.3616528511047363,0.7467499
2.140338182449341,1.580101
2.8896265029907227,2.372261
3.606348752975478,3.1142197
4.287324905395508,3.8192825
4.929366111755371,4.4720993
5.529412269592285,5.0881577
6.084448814392104,5.6542435
6.5914411544799805,6.177391
7.047325611114516,6.660141
7.449917793273926,7.093498
7.800242424011245,7.4722214
8.100190162658706,7.8076324
8.351607322692857,8.090004
8.556344032287583,8.320831
8.71630573272705,8.502533
8.833328247070312,8.638092
8.909286499023438,8.73101
8.94602203369142,8.784569
8.94540023803711,8.800926
8.909208297729492,8.78183
8.839313507080078,8.729073
8.737488746643052,8.644432
8.605633735656738,8.52964
8.44552612304686,8.385658
8.25901985168457,8.214439
8.047910690307617,8.018234
7.814053535461426,7.79879
7.559266090393066,7.5578537
7.285384178161621,7.297203
6.994234561920152,7.0186157
6.687630653381348,6.72435
6.367382049560547,6.424431
6.03525018692018,6.1138
5.692861557006836,5.79261
5.341907978057861,5.4650955
4.98407125473021,5.1265564
4.6210036277771,4.7783203
4.25424861907959,4.4287186
3.885124921798706,4.0691986
3.514451503753662,3.6785965
3.1429028511047363,3.2800217
2.7712388038635254,2.8786774
2.4001357555389404,2.4786224
2.030321359634385,2.0803528
1.6624860763549805,1.6775742
1.2973438501358032,1.2928619
0.9356233477592468,0.9272766
0.578022301197052,0.56790924
0.2252470701932907,0.21920013
-0.12198907136917114,-0.12063599
-0.4629726707935333,-0.46981812
-0.7969903945922852,-0.80145264
-1.1233512163162231,-1.1358032
-1.4413195848464966,-1.4781418
-1.7501965761184692,-1.7874222
-2.049276828765869,-2.0779953
-2.337838649749756,-2.3532333
-2.6151845455169678,-2.6195679
-2.880600929260254,-2.8765793
-3.133373975753784,-3.1166534
-3.3727898597717285,-3.3424683
-3.598144292831421,-3.5454865
-3.808729887008667,-3.733162
-4.003849029541016,-3.9079437
-4.182757377624512,-4.069206
-4.344749927520752,-4.212761
-4.489166259765625,-4.339264
-4.615361213684082,-4.4534073
-4.723262310028076,-4.5602875
-4.812424659729004,-4.6511765
-4.883206367492676,-4.7246094
-4.936271667480469,-4.7806396
-4.972263813018799,-4.8200073
-4.991872787475586,-4.842514
-4.995689868927002,-4.8490753
-4.984389781951904,-4.8406143
-4.958584785461426,-4.8180084
-4.918892860412598,-4.782242
-4.865854740142822,-4.7360077
-4.799955368041992,-4.6789703
-4.721742630004883,-4.6110687
-4.631706237792969,-4.532715
-4.530351638793945,-4.4436493
-4.41816520690918,-4.347595
-4.295655727386475,-4.2450485
-4.163310527801514,-4.132599
-4.02163028717041,-4.011017
-3.871109962463379,-3.8828278
-3.7122509479522705,-3.747383
-3.5455403327941895,-3.6051254
-3.3714709281921387,-3.454483
-3.190553665161133,-3.2963257
-3.0032737255096436,-3.129715
-2.810133695602417,-2.9577637
-2.6116199493408203,-2.7790222
-2.408233880996704,-2.5977478
-2.2004621028900146,-2.4105911
-1.9888288974761963,-2.216774
-1.773806095123291,-2.018158
-1.5559029579162598,-1.8163834
-1.3355904817581177,-1.6066742
-1.1133934259414673,-1.4027634
-0.8897902369499207,-1.1945267
-0.6653063297271729,-0.97717285
-0.4403970241546631,-0.7737427
-0.21557164192199707,-0.5590439
0.008659958839416504,-0.34162903
0.23181885480880737,-0.11948395
0.4533963203430176,0.10246277
0.672905445098877,0.32035828
0.8898371458053589,0.5385361
1.1036969423294067,0.75400543
1.314013957977295,0.9691391
1.5202479362487793,1.1818008
1.7219507694244385,1.3954391
1.9185903072357036,1.6102448
2.109687328338623,1.821907
2.2947559356689453,2.0254364
2.4732863903045654,2.217949
