pm25imf_truth,pm25imf_predict
-42.271671295166016,-43.733673
-37.464580535888686,-39.070152
-32.24082946777344,-33.899933
-26.655824661254883,-28.528397
-20.763277053833008,-22.69754
-14.608895301818848,-16.320084
-8.234367370605469,-10.482742
-1.6962288618087769,-4.3379364
4.923301696777344,2.2272644
11.53617000579834,8.994492
18.05437660217288,15.535934
24.3898868560791,22.316818
30.454702377319336,28.88829
36.16079330444336,35.17546
41.42015075683594,41.074234
46.144737243652344,46.430542
50.24653625488281,51.153625
53.63751220703125,55.1653
56.229713439941435,58.373093
57.935054779052734,60.687515
58.665550231933594,62.024796
58.331207275390625,62.30237
56.86806869506839,61.438004
54.347347259521484,59.362488
50.884517669677734,56.084457
46.59766387939453,51.696625
41.60493469238281,46.34326
36.02445602416992,40.254074
29.974308013916016,33.694992
23.572664260864258,26.837082
16.937618255615206,19.811432
10.187267303466797,12.216263
3.4397807121276855,4.8582916
-3.186755418777466,-2.2684937
-9.574220657348633,-8.595978
-15.604476928710938,-14.934082
-21.159404754638672,-21.114532
-26.126447677612305,-26.627365
-30.425601959228516,-31.201096
-34.03141021728517,-35.161743
-36.959739685058594,-38.383263
-39.24368667602539,-40.863617
-40.9188804626465,-42.56234
-42.021034240722656,-43.447395
-42.58576202392578,-43.75534
-42.64879608154297,-43.563866
-42.245269775390625,-42.94111
-41.40824890136719,-41.936493
-40.16963958740236,-40.584473
-38.560546875,-38.912773
-36.61186218261719,-36.83133
-34.35451889038086,-34.439102
-31.819416046142578,-31.86908
-29.0374755859375,-29.184464
-26.039628982543945,-26.303238
-22.856733322143555,-23.06189
-19.519777297973633,-19.368622
-16.05961036682129,-15.639969
-12.507184982299805,-12.301987
-8.893394470214844,-9.120941
-5.250368595123291,-5.9653473
-1.6161775588989542,-2.3919373
1.9660634994506552,1.248291
5.454897880554199,4.7846527
8.809598922729492,8.101532
11.979605674743652,11.3007965
14.900901794433565,14.4157715
17.506568908691406,17.265137
19.729671478271456,19.820343
21.503271102905273,22.00064
22.76046371459961,23.701431
23.434329986572266,24.848083
23.457908630371065,25.370483
22.766332626342773,25.199783
21.313266754150362,24.258057
19.11727523803711,22.522675
16.2927303314209,20.034927
12.979546546936035,16.880478
9.318814277648926,13.151688
5.451572895050049,9.02597
1.5189310312271118,4.234894
-2.338075160980196,-0.3219452
-5.978333950042725,-4.2725525
-9.262845993041992,-7.901245
-12.066462516784668,-11.5681
-14.30208683013916,-14.666077
-15.950159072875977,-17.137253
-17.03513526916504,-18.837814
-17.591161727905273,-19.751404
-17.6552677154541,-19.93077
-17.26991844177246,-19.457794
-16.479463577270508,-18.43254
-15.328455924987793,-16.959381
-13.861401557922363,-15.13121
-12.122815132141113,-13.043564
-10.157210350036621,-10.842987
-8.009137153625517,-8.887436
-5.723090171813965,-6.871048
-3.344665288925171,-4.581558
-0.9226149320602417,-2.1189117
1.499007225036621,0.38703918
3.8833799362182617,2.896988
6.195202827453613,5.3577423
8.399114608764648,7.659088
10.459818840026855,9.793823
12.341978073120117,11.824463
14.010268211364746,13.634247
15.427871704101562,15.249664
16.551654815673828,16.596115
17.337018966674805,17.635132
17.73856544494629,18.320923
17.708507537841797,18.609863
17.202239990234375,18.455658
16.19303321838379,17.811935
14.72298812866211,16.674683
12.855741500854492,15.044144
10.65610694885251,12.983902
8.188881874084473,10.587524
5.518838882446289,7.818527
2.710780143737793,4.6566467
-0.1704811453819559,1.3551025
-3.0601868629455566,-1.6232147
-5.893518924713135,-4.344116
-8.605680465698242,-6.8612976
-11.131889343261719,-9.609619
-13.407353401184082,-12.262482
-15.367281913757324,-14.661072
-16.946849822998047,-16.736008
-18.081298828125,-18.364822
-18.711444854736328,-19.482681
-18.81539535522461,-20.027145
-18.434223175048828,-19.955887
-17.616262435913086,-19.27449
-16.40757179260254,-18.028137
-14.858593940734863,-16.285095
-13.0209321975708,-14.133881
-10.94622802734375,-11.770645
-8.686091423034668,-9.56163
-6.291693687438965,-7.4248505
-3.8123576641082764,-5.064636
-1.2969188690185547,-2.4905548
1.2057660818099976,0.12509155
3.6468300819396973,2.7359314
5.977437973022461,5.261627
8.148740768432589,7.5853577
10.111862182617188,9.712173
11.817974090576172,11.66333
13.218216896057129,13.325577
14.263736724853516,14.678696
14.917268753051758,15.654999
15.19085121154788,16.21141
15.119285583496094,16.326904
14.7387056350708,16.021744
14.083303451538086,15.353104
13.187745094299316,14.40094
12.086908340454102,13.200897
10.815699577331543,11.817673
9.409014701843262,10.357758
7.901752948760986,8.7634735
6.328803539276123,7.085724
4.725063800811768,5.281555
3.125433921813965,3.425171
1.564808964729309,1.6565247
0.07808178663253784,-0.010757446
-1.2998533248901367,-1.3828278
-2.534092664718628,-2.6539307
-3.598526954650879,-3.7241516
-4.4992451667785645,-4.603546
-5.239227771759033,-5.2981567
-5.818472862243681,-5.8299866
-6.237018108367948,-6.220169
-6.494797229766846,-6.477127
-6.591753005981445,-6.5918884
-6.52903938293457,-6.5714874
-6.308897018432617,-6.4234467
-5.934591770172119,-6.147064
-5.409699440002441,-5.741028
-4.74500846862793,-5.198517
-3.979317188262911,-4.5048676
-3.160422563552828,-3.6894226
-2.3354122638702393,-2.7911377
-1.5462567806243896,-1.8496552
-0.8344802856445312,-0.9938202
-0.23333053290843964,-0.17086792
0.2794915437698364,0.48446655
0.7405635118484497,1.0093536
1.1663445234298422,1.4285278
1.4940447807312012,1.7662811
1.659321308135958,2.009842
1.6580119132995605,2.1328583
1.5172127485275269,2.1085205
1.2736146450042725,1.9395142
0.9552780389785767,1.641861
0.5856084823608398,1.245163
0.17963141202926636,0.76828
-0.24837839603424072,0.2305603
-0.6707015633583069,-0.311203
-1.056105375289917,-0.81056213
-1.3733549118041708,-1.2619629
-1.591212272644043,-1.6338348
-1.6784474849700928,-1.8967285
-1.6047413349151611,-2.029541
-1.3432812690734863,-2.0055847
-0.8687677979469299,-1.7910004
-0.17516960203647614,-1.3571472
0.6822876930236816,-0.67778015
1.6333506107330322,0.18222046
2.607757806777954,1.175705
3.5352561473846436,2.3458862
4.345592021942139,3.5207672
4.968504428863525,4.6180267
5.333738327026396,5.4930267
5.378306388855009,6.0526276
5.079084873199463,6.2427216
4.463339328765869,6.0306244
3.5690948963165283,5.4049377
2.4344120025634766,4.389145
1.0973132848739624,2.9917145
-0.4041609466075897,1.3518219
-2.0319700241088867,-0.3562622
-3.7480735778808594,-2.1067352
-5.514437675476074,-3.7878876
-7.2930192947387695,-5.384796
-9.045781135559082,-7.0182953
-10.734688758850098,-8.682953
